text,true_label,predicted_label
"so, in my opinion if paul ryan is on board, let us welcome him and stand together as a party to fight united.",1,1
he said the illegals will work for $7 an hour but you take your chances on their experience and honesty.,1,1
"it seems that the libs can violate our constitution with impunity, why is that?",1,1
you are in congress do something about it...,1,1
its one of the few things he has done right!!!,1,1
"so, no, he is profiting off of and using the american people.",1,1
praying and voting for you scott!,1,0
we must pray for each other.,1,0
"shame on you, lamar alexander.",1,1
we have had 3 amnesty programs that i can remember.,1,1
"principals sir, sometimes you have to be a whacko bird.",1,0
"like ""no"" immigration reform?",1,1
then why do we the people have credit agencies our scores get reported to when were late on a payment because we don't have the funds to make because we overspent on our budget just trying to survive,1,0
your a true patriot sir.,1,0
"if they were, our whole government would be much smaller and much more efficient.",1,1
boehner is not well equipped for the task!!!,1,1
"""more authority is fine with me.""",1,1
obuma needs to go.,1,1
where's the stance for freedom and security.,1,1
he wants to close gitmo and put troops in syria?????,1,0
typical harry reid fashion.,1,1
time to go away rand.,1,1
"emily is so desperate, i am not a registered democrat however i continue to receive fliers calling me a fellow democrat and asking me to help stop bruce polaquin.",1,0
you are making conservatives proud!,1,1
keep up the fight we are praying for you and your family god bless you & god bless america!!,1,0
let the highly trained marines that are sitting on bases go to the border and secure it.,1,1
the people that voted you into office do not want immigration reforms.,1,0
it has no real replacement plan because the aca is essentially the privatized mandate it has pursued for so many years.,1,0
i wish more politicians had the backbone to stand up to the president and his cult followers.,1,1
this was not amnesty by any stretch of the imagination.,1,0
we are restricted by our politicians as they are lacking the ability and guts to protect us and our nation from obama.,1,1
mcmorris is no conservative -- she routinely votes for continuing resolutions that fully fund obamacare.,1,0
please show them that tennessee has drawn a line in the sand!,1,1
rand is a sellout to the republican elite!,1,1
b o is doing exactly as he has planed and we the american people will have to pay the price.,1,1
praying for you to seek and receive wisdom from god!,1,0
"i have one thing to ask you sir, when can the country expect an apology from you for sarah palin?",1,1
"only fund it to what o said it would cost... he can't claim you defunded him that way, only did what he said to do, according to costs that he gave us.",1,1
repeal the 16th and 17th amendments.,1,1
"i would like to revise my asessement; national guard is good, but i would prefer regular military.",1,1
they are elected to uphold the constitution and represent the people.,1,0
"something else to think about is our leaders are trying to put your sons and daughter in milkitary vehicles to the lowest bidder in the private sector, we need all work going to our federal bases with federal civilian employees (former and current military workers) hands are doing the work!",1,1
"mike huckabee was my guy and he did not make it, then ben carson and he did not.",1,1
"rand, (doubt you actually read this page but anyway) i am a conservative, and i want to believe in republicans, but what is a the party's vision?",1,1
"you all get paid, you all have healthcare, and your gym stays open while babies are starving because they can't get formula and a private foundation is taking care of our military families.",1,0
"for all of us, god bless you.",1,0
i hope a 3rd party puts up a slate in 16 and takes it all!,1,0
"if you fail to support the debt ceiling increase, you and your associates will be in violation of article vi of the constitution.",1,1
and when did obama start reading the constitution.,1,0
"if it were truly a good thing, the president and congress would not have exempted themselves and their families from it!",1,1
the thanks go to you rand.,1,1
how we to know programs are illegal if congressmen can't do their job!,1,0
"if all payed their biblical share of taxes, we would have enough revenue to balance the fed.",1,1
for once i agree with you sir.,1,0
shame on the state of georgia for not caring about our children enough to pass a bill to legalize it for our babies.,1,0
being a dad is the best job you will ever have!,1,0
"5 shelbyville, tn.",1,0
i pray that james will continue to act with all wisdom and integrity in seeking a reasonable compromise to serve the interests of this constituency and that many will join him in that quest.,1,0
"the dream act has nothing to do with kids it is for people up to 30 years old and, it is plain and simple open border legislation and amnesty with no end in sight!",1,1
it's your constitutional duty to advise and consent.,1,1
manny do some research the huge obama bill that none of you have read has loopholes for abortion funding that needs to be eliminated.,1,1
as long as the house stand together and don't give in it will be defunded.,1,1
send the illegals home!,1,1
"even though the money has already been funded to them, obama ordered the check be held, therefore shutting them down.",1,1
keep the irs out of our health care.,1,1
those who are responsible for benghazi need to be held accountable!!,1,1
sales tax is already 9% in myrtle beach sc and up to 16.5% on prepared food and alcohol!,1,1
i am sorry i have to disagree with the line item veto authority for the president.,1,0
there has to be a better way to solve this problem then to consider more out of control spending and putting us further in debt.,1,1
"i don't know what the solution is, but obama care is not it.",1,1
no confidence in current government.,1,0
"with that, and in addition to everything else you already do, i believe you are the only representative in washington that can help the american people rid the nation of the corruption and dishonesty of the irs.",1,0
say no to any obama nominee!!,1,1
"mr senator, if you won't represent the people of georgia out of principle, at least do so out of self-preservation.",1,0
putting them on our church prayer list!,1,0
i must have missed fox news filtered and polished portrayal of obama.,1,1
maybe ya'll should of voted for him when he ran for president.,1,1
i am very disappointed that you are not holding a town meeting.,1,0
"and if the feds aren't going to do their job, that delegates the right to the states to do it, so that is great form.",1,0
it costs too much and it's not good enough for obama!,1,0
so it seems i found the answer on your yea to betsy devos.,1,1
ms. davos is the most unqualified individual for this position.,1,1
"oh rand rand rand you are a nut for sure, your right grant, but no one even rand bothers to find this out.",1,1
"seriously, that he will stop spending, repeal obamacare, secure the borders and leave foreign policy to someone who knows what they are doing, plus repeal roe v. wade.",1,1
"and yes tim, we know the policies of the past 40 years have worked out so well for the cuban people, right?",1,0
how about we just abolish the irs and institute a consumption tax.,1,1
looking forward to see what he does for our military.,1,1
it's his third veto.,1,1
we need to unite and get him out of office before its too late.,1,1
i have such deep concerns for our country and i for one do not believe obama is doing what he should be.,1,0
"as a nc constituent, i want you to reconsider your approval of her appointment.",1,0
sick of spineless politicians!!,1,1
it is about time to run him and his buddies out of d.c. and start over again with people with common sense.,1,1
praying that together the administration can protect and heal our great nation.,1,0
"... [......] ""tornado alley"" generally refers to the region centered in texas, oklahoma, kansas and points north, where tornadoes are most frequent — but multiple studies indicate that the deadliest twisters occur to the east, in a region that's come to be known as ""dixie alley.""",1,0
obamacare is the law of the land and will go into full affect in six months.,1,0
well no wonder... look at all the stuff we pay taxes on!,1,0
why don't you listen to the people and defund obamacare today!,1,1
not this hopey changed stuff cause it ain't working a third party is needed for most americans who are really middle of the road!,1,1
we don't need to support unfriendly countries at the expense of our fiscal crisis.,1,1
"one of obama's campaign promises in 2008 was to close gitmo and he never did, so he's just trying to keep that promise before he leaves office.",1,0
then you are circumventing the constitution.,1,1
agree with you tim.,1,0
i hope the republicans don't give in on immigration until we enforce the laws!,1,1
"when a bill is being written, the individual or individuals writing it must put something (a compromise) in the bill or they would all continually get shot down and nothing would ever get done.",1,0
lol just like thom said himself and his children are laughing at the haters!,1,0
nothing- can't believe anything he says!,1,1
stand aside mr. what ever your name is!,1,1
the fbi is talking about three emails that were on the server.,1,0
yates was standing up for the constitution.,1,0
now you need to override obama's internet give away on oct.,1,1
there's rubio wanting to keep getting the lobby money and soros money!,1,1
you and john mccain are jackasses,1,1
obama has overstepped his power over and over and it's time congress did something about his arrogance.,1,0
please continue to support our constitution!,1,0
"""the votes are not in the house to pass a clean debt limit.""",1,1
rand... i will work for your mission... just contact me... louisville ky,1,0
even you neighbors to the west stand with you mia!!,1,0
keep up the good work cathy god bless,1,0
does this surprize you they need the vote that is why it is being done that way,1,0
it has also helped those that had lousy for profit health insurance get better insurance as they no longer have to worry about getting cut off from their insurance company.,1,0
"ben sasse, so you will have no respect for the majority of what the american people want, if it is trump?",1,1
he wont answer any of your questions nothing will ever be done until the people take back there goverment,1,0
"no sorry that is the last thing we need, more government,,,",1,1
praise be to god!,1,0
vote no on the next cloture and please explain to your undecided senators in the republican party that those of us out here supporting cruz are loyal republicans who fund generously.,1,1
the illegals make up a huge voting block that you and sen mccain want a part of.,1,1
"we need marco rubio, michelle bachman, ron paul and other senators and congressman to stay in the legislative branch where the bills are hammered out.",1,1
thank-you trey gowdy for helping up keep safe and congress too.,1,0
"i am an obama follower, run my own company, graduated from a top university, and my taxes probably support you.",1,0
"obama will not use drones against those willing to lay down and let their rights slip away, he will use them against the ""terrorist"" who will stand against him to fight for theirs.",1,0
maybe obama wants to take more expensive vacations with the extra tax money.,1,0
repeal the new deal and all the socialist changes since... decrease the federal government by 75%!,1,1
you lost my support with amnesty.,1,1
oh yes... next you'll be quoting wikileaks like your wonderful candidate mr. ryan.,1,1
"i am preeetyyy disgusted with you right now, i will remember this and make sure everyone i know that is conservative knows what you have done to help bring down our nation.",1,1
term limits and get rid of all lobbyists.,1,1
"i must agree mr. flake, that i will not be voting for you ever again.",1,1
yah yah yah.... you talk about the issues all the time (lip service) if you were actually doing something you would be in the news like ted cruiz or a plethora of other solid conservatives.,1,1
just repeal it please not replace.. thanks,1,1
"trey gowdy: ""huge gaps"" in clinton's libya-related emails?",1,1
i would rather see america go over the fiscal cliff than to give into obama and all of his liberal / democratic buddies and soros!!!!!!!!!!!!!!!!!!!!,1,1
move to impeach the creature inhabiting the white house.,1,1
"it's why we love you, sir ted!",1,0
at the same time the president was telling us that he wold not increase the defense budget unless there was a similar increase in the non defense budget.,1,0
"however should mr. trump win the delegates he needs, i will vote for him over hillary clinton, because 8 more years of president obama's policies are worse than any candidate running on the republican side with the exception of senator rubio, the establishment's choice.",1,1
marco needs to do the jb he was elected to do,1,1
james you're in our prayers,1,0
absolute morons with no intestinal fortitude!,1,1
atlanta office phone: (770) 661-0999 washington d.c. office phone: (202) 224-3643,1,0
team mitch on november 4th!!!!!!!!,1,1
impeachment / jail!!,1,1
no no no no to all of this mess,1,1
"i hope moran actually gets it now instead of just taking the time for photo ops and saying it is not my fault > what a disgrace.,",1,0
do you really think castro n his regime will let the people go?,1,1
"obama and kerry are pretending that they have negotiated a good deal for america, but these losers have just given iran the bomb.",1,1
"shame on you, sen. thune!",1,1
hope and pray it's not to late.,1,0
if you and the rest of the rino's had been behind him like the dems support their candidate we wouldn't even be in a close race.,1,1
plase help stop sending aide to other countries and start helping americans at home,1,0
"i do not support obamacare, but how could you let a big government bill pass?",1,1
will cost a lot thanks to george bush.,1,1
that was not the intent of the constitution.,1,0
not so sure about bruce.,1,0
"enjoy the beauty of aspen, mia!",1,0
ray hit jerry up he believes in wealth spreading.,1,1
love you mia love!,1,1
godspeed from north carolina and congrats,1,0
maybe we need to clean house with both our senators from north carolina.,1,0
o lord help our children,1,0
people our goverment cannot disarm us.,1,1
democrats would have already gotten rid of (holder and obama if they were republican's) doing what holder and obama has done!!!!!!,1,0
you just took a trip to libya with liberal john mc cain in order to congratulate the muslim brotherhood.,1,1
carly seagren,1,1
"if they want to continue to overtax, they can do that or if they want to give every american a tax cut, they can do that.",1,0
just pass a clean cr.,1,1
it seems like the first place to cut spending should be these useless wars.,1,0
no marion we are fighting for liberty.,1,1
"good going mr ""i should take this seriously!""",1,1
praying for you because you are the best chance we have.,1,0
however - the republican party wants no responsibility for the actions taken by republican leadership.,1,1
i again say no sir!,1,0
i know you live in an alternate reality of conservative talking points but continuing to blame the president and the democrats for your own intransigence is harming the country.,1,0
"24) all military people get a 10% raise all other govt workers take a 10% cut, it can be cut per dept or everyone wages are cut 10% i dont care.",1,1
"i agree replace it, not because its a government take over.",1,1
make him veto and own it,1,1
it does not matter what he says he is a liar and a deceiver.,1,0
i'm only sorry that seven years wasn't sufficient time for republicans to create a worthy replacement.,1,1
there is certainly nothing affordable about obamacare.,1,0
"sounds good sir, you have our full support.",1,1
"i am conservative to the core, even when i was a registered democrat [before i knew what the differences were as a youth].",1,1
every one needs to open carry let the bad guys... who ever they are know we are not going to put up any longer with them... obey the laws of god and man...,1,1
keep up the good work mr gowdy,1,1
betsy devos is so obviously unqualified as education secretary.,1,1
pres obama is a two term president therefore it's his duty to appoint someone.,1,0
"how bout get with our ""senior senator"" graham and our other senator thats confused about which stance he should take, scott and educate them on the fifth and sixth amendments and how subverting either to infringe on the second won't make us safer when dealing with ""devout"" muslims.",1,1
"i think it was ben franklin that said something to the effect of ""the best way to get rid of an unjust law is to enforce it strictly"".",1,0
"i will be searching for a new party in the next few years, as i have lost faith in the republican party.",1,0
"you blew it, paul!!!",1,1
jeff w- flawed thinking.if we didn't spend any money on defense all this free stuff should never had been started and shouldn't be happening.,1,1
why wait until it is too late!,1,0
i used to be a democrat until some life-lessons changed my mind about certain things and moved me through some stages to being a republican with libertarian leanings.,1,1
they are absolutely worthless.,1,1
"i have listened to him on talk radio and he answers questions directly, no bull, no running around the bush.",1,1
enforce the existing laws and leave the constitution alone.,1,1
then stop him!,1,1
prosperity is not built on tax cuts for the rich and excessive military spending.,1,0
mrs. rubio he is a wonderful congressman and would have made a wonderful president.,1,1
venice too vern!,1,0
he won't get my vote if he did.,1,1
she is way over her head but apparently has bought her position with her $$to the republican party.,1,1
you can overturn his veto.,1,1
i sure wish we had more representatives like you sir!!!,1,0
ho are they going to blame when they get notified their insurance premiums in alaska have increased 35% or more!,1,0
a call to congress to enforce this law!,1,1
potus is in charge of foreign affairs until it comes time to ratify treaties.,1,1
"i wont support this party until poker plying morons like you go away, we are broke!",1,1
"for starters we will defund planned parenthood and enforce doma. """,1,1
no federal employee is going to be required.,1,0
it only takes 20 seconds and you can still vote in your party's primary.,1,0
it is so true!!,1,0
he needs to be voted out of office!,1,1
as americans we deserve nothing but truth from all our elected officials,1,0
if the president does not think that we are worth protecting both financially and physically someone else there should lead a charge to have him impeached.,1,1
pull our troops and aid back home.,1,1
i been thinking for a while that you kiss obama's butt!,1,1
trump cruz,1,1
it would be really helpful if you and other christian republicans would join forces and be god's army of salvation to save this great nation.,1,1
"the strategies of ronald reagan & margaret thatcher are excellent, especially in cases like this and perhaps especially with lawyers.",1,1
a vote for cruz is a stolen vote from ben carson!!!!!!!!,1,1
"i live in arizona and john do nothing mccain is a puppet for the rich, he defends trump on certain issues.",1,1
it is only the dysfunctional handling of vacation visas and applications by our state department that is holding back millions of tourists each year here in florida and the rest of america.,1,1
our national debt is trillions.,1,1
i happened to be on a flight yesterday with marco from miami to laguardia.,1,0
thank god obama will veto it.,1,0
epa is another one of obama's right arm bullies..,1,0
scott i get the emails cause i signed up for them on the congresswoman's website by the same name as this page.,1,0
"the beautiful mia love knows, that's why her people elected her... trey gowdy for for speaker",1,1
"senator rubio, who has close ties with oppressed cubans, begs to differ, mr. amash, with all due respect.",1,1
what i dislike the most about neo / ultra conservatives is that they must have the whole loaf or nothing.,1,1
"when the republicans first got control of the house, i felt so relieved to be rid of pelosi and get boehner in as speaker.",1,1
there are few things the federal government is actually authorized to do and among hose is the protection of life and liberty.,1,1
vern sees money for him in voting this way.,1,1
trey for attorney general!!!,1,1
this administration is always a few steps ahead of you.,1,1
you said it best marco.,1,1
repeal your own healthcare first.,1,1
praying for you - god can work miracles!!,1,0
roy blunt lied to win; impeach roy blunt now!!,1,1
"i think the american people should be allowed to have that one, as well, rather than being mandated to have insurance or face pretty hefty sin tax.",1,1
they will never take them away we the people want stand for it.,1,1
he is trying to sink our country-obamacare is not failing it is doing precisely what he and his socialist comrades want-it will destroy our insurance companies and drive us to a single payer system,1,1
"also, i do find that i have some slight problems with rand's views.",1,1
they are trying their best to ram it down our throats and ignore the restrictions placed on government in the constitution.,1,1
"so the sc school boards association meets with your staff in person today to express their concerns and ask for your support of public schools, and you decide to support devos anyway.",1,1
yes we want congress to work together but not for obama.,1,1
the money coming in would pay for past spending if we stopped spending for non essential stuff!!!!!!!!!!!!!!!!!!,1,1
we lost lives in benghazi and nothing was done---i would have backed that.,1,1
"rand we cant just give them everything, are you obamafied?",1,1
yes-and demonizing criminalizing republicans for not doing their job-when the president does nothing to unify america.,1,0
"i don't understand how hollywood, rum, ge, citi, goldman sachs got tax exemptions in the fiscal cliff deal you voted for, but 77% of american families will have a decreased take home pay.",1,0
please know that we pray for you and the handful of others in washington who are like you....,1,0
"that will increase tax revenue, decrease government dependence and increase the gdp.",1,1
they are having to enforce federal law with legislative referendum to protect our international border.,1,1
as for me jesus is also my father and i love him and will stand up for him,1,0
my wife and i have owned a small business for 20 years in indiana and florida.,1,0
tired of hearing your talk and no action... go back to rino land...,1,1
"it's not enough to vote against obamacare, you need to vote no to cloture.",1,1
we enjoyed freedom and prosperity through the blessing of god in his son jesus christ.,1,0
"as ted cruz says, he wants to stop obamacare now because like social security and medicare we may like it too much.",1,1
"honor the flag today, thanks marco.",1,1
"once again, when conservative candidates run on and dont apologize for conservative values and principles, they get good results:) hopefully the trend will continue.",1,1
you can repeal obamacare when congress gives up their free health care,1,1
he's a traitor also.,1,1
what part of vote no on the cloture didn't you understand?!?,1,1
she is being rewarded for doing exactly what she was told to do-lie to the american people.,1,1
the people in charleston were awesome.,1,0
right now securing our borders are our # 1 priority.,1,1
ask mr paul.,1,1
"congress was castrated by obama, who bypassed congress in the deal and sent it through anyway.",1,1
you have all our support mike!,1,1
we cannot afford to give the potus a blank check and have him run off on multi-million dollar vacations while the rest us of struggle.,1,1
"john mccain, godfather of isis.",1,1
i am very disappointed in you for not stopping the president from sending military aid to egypt.,1,0
hopefully not to little to late,1,0
"write your congressman, write you newspapers, write you television stations.. stand on a podium, before its too late, quit being a laid back panty waste and do something!!!!",1,1
since she has absolutely no experience with public education she is a poor choice.,1,1
big mistake for the republican party.,1,1
"congressman, unfortunately it's too late.",1,0
"mike, i hope you'll back up your words by signing the upcoming discharge petition to bring the clean cr to a vote.",1,1
"i know what you really did mr, poe & i am ashamed i voted for you.",1,1
that went no where fast and only make the people more furious.,1,0
"we the united states now have more ""takers"" than workers that is how obama got re-elected and obama care got in.",1,1
it is time we start abiding by our constitution.,1,1
fat liberal pig who a t's as if he is conservative,1,1
no write in cruz,1,1
"if you care about students, if you care about your constituents, if you care about getting reelected, you will reject betsy devos.",1,0
(they are not all following our president..) so we need to put truth back into the foundation of this country.,1,0
"the usurper, obama, as freshly outed snake in grass ted cruz have got to go.",1,1
we need a real conservative!,1,1
marco: god bless you and your family.,1,0
it's time to turn a new leaf s. carolina.,1,0
where are accountable tn pols when we need them?,1,1
thoughts and prayers are with amanda and the entire rubio family.,1,0
hillary should be left in the enemies hands along with obama,1,1
re: immigration and dhs budget we need for our conservative congressmen and senators to start being smart leaders.,1,1
"someone found their ""co"" ""jones"" in their wife's purse and borrowed them for the evening.",1,0
say what the constitution says not make up your own extremist paranoia.,1,1
i'm hopeful we will someday see mia in congress!,1,0
"although i don't agree with what he said or his stances, mike pence proved himself to be a breath of fresh air for republicans as a whole tonight.",1,1
still haven't heard any replacement nearly as good or effective.,1,1
"janice cline, summerville, sc",1,0
at least 0ne of our congressmen has a little backbone.,1,1
"no pension, no medical coverage.",1,1
if they allowed this they would probably vote republican - therefore this law is no good,1,1
did ted cruz tell you to vote no on this also?,1,1
i am praying that our heavenly father will give them peace.,1,0
and obviously neither can our govt.,1,0
this will help oklahoma greatly.,1,0
"senator, the president has submitted a budget request for every fiscal year he has been in office.",1,0
rand my friend you spare no venom and i love it!,1,0
"why can't you vote for that one, congressman dave reichert?",1,1
good morning congressman mike simpson!,1,0
start the impeachment process please,1,1
"a flat tax serves as a mechanism to keep the size of government small, thereby limiting its power.",1,1
"if nothing is done about this, conservatives might as well give up, because the left is going to do what they do best and shut them out and everyone who disagrees with leftists.",1,0
barrackk obama public enemy number 1,1,0
"nothing,, cause we have a spineless government",1,1
folks we must help rand if we believe in the right to life,1,1
yes sir!,1,1
