text,true_label,predicted_label
you got this kyrsten.,0,0
"congressman o'rourke, thank you for your tremendous service to el paso and the region.",0,0
slam dunk for elizabeth warren!,0,0
"nh needs a senate representative that works for the country and the state that elected them; not for their $175,000 paycheck, fancy healthcare plan unlike yours, a retirement plan unlike yours, perks that you never get at your job etc.",0,0
stand up for the environment and for our minorities and women.,0,0
elizabeth for president!!!,0,0
"this is about donald trump, not a condemnation or judgment of elizabeth warren.",0,1
"my thanks go out to sen. donnelly for standing up for the best humanitarian values, and going against voices of hate and intolerance.",0,0
waa great news *,0,0
the dnc did this to all of us.,0,0
great commentary by jan and bernie sanders!,0,0
"great work, senator.",0,0
come on tim kaine!,0,0
"bla, bla bla... holding the big banks accountable, bla bla bla...",0,0
"mr. pascrell, jr. is always support the people loving from of syria what you said is right and the world must act against this barbaian attacks.",0,0
"david wolfe, you willful ignorance speaks more about you then elizabeth warren.",0,0
"people that use their freedom to drink alcohol and do drugs are supporting and increasing crime, sexual and physical assault, abortions and taxes.",0,1
please release this as an official statement and take proactive steps to pressure trump to rescind this appointment.,0,1
"thank you, claire, for listening and investigating before voting.",0,0
may your vision and heart and inspiring words help us heal.,0,0
you learn that redirect from your mistress hillary?,0,1
"good job, congresswoman!",0,0
don't let us down sherrod!,0,0
excellent to have you kirsten!,0,0
"doesn't anyone realize that these mass shootings are not done with regular ""hunting"" rifles, nor by hand held pistols [of / for self-defense].",0,0
"i really hope the democratic party in ma have learned their lesson and will nominate a strong, progressive candidate like senator warren.",0,0
why does losing to a girl make it worse elizabeth warren,0,0
i hope you'll endorse bernie sanders as he beats trump with higher numbers than hillary; many people will not vote for her.,0,0
"hillary is worse, a president trump is on the heads of the democratic establishment.",0,1
slick sinister silent surreal!,0,1
differences between the sexes is reactionary propaganda.,0,0
"congratulations, congresswoman lowey!",0,0
why do you insist on bringing a knife to a gun fight every election?,0,1
"brian, i just hope that hawaii benefits from it.",0,0
she's fighting.,0,0
what they also predicted was lisa simpson coming in and cleaning it up... pointy haired college professor phd woman wearing a red dress..... elizabeth warren is our lisa simpson!,0,0
"stand by it then, colleen, and let others take your measure from it.",0,0
sen. shaheen misses the mark with her reforms to higher education http: / / www.fosters.com / apps / pbcs.dll / article? aid =% 2f20140615% 2fgjopinion _ 0102% 2f140619702% 2f-1% 2ffosopinion,0,0
"amy, i truly hope all of you can get it done!",0,0
"in 2008, the electorate showed the dnc that they wanted a grassroots candidate, a young and pretty much no name senator from illinois.",0,0
keep fighting for our planet.,0,0
trump is unqualified and unfit to lead.,0,0
you have big tennis shoes and they never wear out.,0,0
senator booker - your safety stance on this vote is a load of crap.,0,0
"earl, don't forget that even reagan raised taxes when he realized his enormous tax cuts were too big.",0,1
not free college paid for by wall street?,0,1
"i've had great bosses, colleagues, friends, classmates and neighbors that are jewish and have benefited tremendously from knowing them.",0,0
"that's close to a bernie endorsement, but i tend to like to go all the way!",0,0
just because shes a women doesn't mean she will vote right.,0,0
"no surprise that amy loves monopolies, too.",0,1
"hrc peeps, i know, not in this election.",0,0
"senator, this is 2015 and justice and science matter, end cannabis prohibition.",0,0
vote her ass out!!,0,1
how about voting for lower prescription costs?!?,0,0
senator booker help americans because they are ready to be helped.,0,0
i can agree with the dnc keeping people poor to stay in power but gop is no better.,0,0
there is hope for america... now lets move from hate to progress,0,0
i'll support you dick.,0,1
we will not continue to see the same energy use per person or services provided to each person by increasing the use of sustainable energy methods and improved efficiency in the use of energy.,0,0
thank you for helping victims of sexual assault!,0,0
flint was the fault of your useless party you incompetent prick,0,1
i liked sanders a lot more before he self-invented as jesus.. his attacks continue and i find his efforts incredibly divisive and unpatriotic and they give trump more ammunition against hillary.,0,0
"dark act / s. 764 (high-tech gmo labeling) bill is up for house vote this week - fda and rep. conaway (r-head of house ag committee) think the bill is ""riddled with ambiguity.""",0,1
thank you congressman yarmuth for speaking my mind.,0,0
stand strong senator brown!,0,0
friend just came back from mexico and she said everyone thinks trump is a big joke.,0,1
equal rights must include transgender rights.,0,0
"mrs. debbie stabenow, why are we not already impeaching him... that requires the senate not the american people.",0,0
"absolutely correct, elizabeth!",0,0
"mr. booker, i believe you have some explaining to do.",0,0
thank you for your service and taking care of the people of michigan.,0,0
exciting - wow - let's try depressing.,0,0
now put some pressure on kitz to get the oregon web site up.,0,1
it is time for democrats to unite with like-minded republicans to fiercely oppose trump's attempt to install white supremacist steve bannon in the white house.,0,0
"yes and when senator schumer had the nerve to show emotion our president bullied him and asked to meet his ""acting coach"" for his ""fake tears"".",0,0
"i fail to see how two loving, consenting adults coming together in the union of marriage is such a bad thing.",0,0
"instead of setting up a huge commute line for the state of washington from spokane to seattle and seattle to spokane you and the rest of the government is setting it up for portland, oregon to vancouver, bc?",0,1
"thank you for the information, congresswoman!",0,0
"well stated elizabeth, too bad so many will insist your facts are all lies.",0,0
but bill and hillary are going...,0,1
which is why i will be voting and / or writing in bernie sanders.,0,0
pretty much the reason trump got elected senator.,0,1
the world and the us will be a much more dangerous place with trump in the white house.,0,0
elizabeth warren is too much of an establishment politician to support bernie sanders.,0,0
"the republican kkk is in opposition to healthcare, that is sick",0,1
"i'm disappointed that you, amy, would stoop the tugging on all those emotional strings to paint your republican colleagues in such unfavorable light.",0,1
"pass the bill, patty!",0,1
debbie i totally agree with you: - (,0,0
"the sooner this transition is made, the better.",0,0
"congrats kaine - so very happy for you, me, and va!!!",0,0
i depended on help from food banks and relatives to eat and feed my pets.,0,0
"when women become equal we will celebrate for now, we fight",0,0
thank you for your continued support of diplomacy with iran.,0,0
"i wish we could eat non-gmo food affordably for the holidays, but because you voted against labeling gmo's, that seems like a distant reality.",0,0
go kirsten gillibrand!,0,0
senator sessions is not a good choice and should not be confirmed.,0,1
why aren't you hillary's vice president?!!,0,0
proud union member for 27 years!!,0,1
good luck and with you we minnesotans feel at peace.,0,0
"rock it, liz",0,1
senator bennett – thank you for taking such an early and strong stand on guns and violence.,0,0
"i've seen this all my life: police using fire hoses on african americans, citizens refusing to let little children enter an all white school, and now we have people who would ""define"" marriage as an institution between a man and a woman.",0,0
please just stabilize the party and endorse senator sanders,0,0
they control the senate remember - half of congress ms warren.,0,0
mrs. warren how can you back her when she goes against everything you are fighting for?,0,0
i am glad you are happy ms warren,0,0
thirteen mile road repair took three years to complete between mound road and van dyke.,0,0
i've bought drugs in other countries and have been impressed with cost and quality!,0,1
nothing they affraid they will get shot yet they riot in streets knowing that if they get shot it will be made as racial issue they are cowards.,0,1
you are a wonderful role model for all americans!,0,0
you are doing a great job nancy.,0,0
well said - please give your support to hilary,0,0
"i'd hate for big business to control my internet, especially with comcast being allowed to buy time warner thus reducing the internet providers.",0,0
democrats are against trump.,0,0
"this is awful rhetoric, and sadly typical of our present democratic leadership.",0,0
"only poignant (which does not mean funny, for you trump supporters) you all are so ignorant.",0,1
you are both very very wrong.. trump.is awesome and says what everyone is thinking... the riots are fake.. attempt by the democratic party to make him look bad.. do your research hun!,0,1
"when i was in my 20s, i learned that women made 64 cents for every male-earned dollar.",0,0
"regards of color, gender or religion.",0,0
"senator gillibrand, thank you for taking a stand on this and many other issues.",0,0
"she is stupid to think hillary would have chosen her as a running mate, as usual hillary was just using her, wonder how much money she gave hillary and bill and how much she helped them raise to put in their pockets.",0,1
"mr. booker, perfect is the enemy of progress.",0,0
hope your mom is healing.,0,0
you are against gmo labelling.,0,1
chuck did you urge the same in 2011?,0,1
# feelthebern # womenforbernie so disappointed in you.,0,0
i can't wait for elizabeth warren to join you in the senate!!,0,0
no one ever talked about sexism in depth.,0,0
well put senator wyden.,0,0
que triste pero es hora de orar p q dios disponga p un presidente que tema a dios lo aprecio mucho don pablo y extraño tanto cariño suyo y de ant adely los amo y extraño muchisimo y que orgullo saber q es un super escritor besos alicia,0,0
now i think i'm beginning to understand why you haven't endorsed sanders.,0,0
"thank you amy, keep up the good work and save social security and medicare",0,0
"to recap the last 5 days: * on january 19th, 2017, dt said that he would cut funding for the doj's violence against women programs.",0,1
"i am not fortunate enough to have family that accepts mental illness (or some bodily illnesses), nor do they find ssi or ssdi acceptable.",0,0
"sen. klobuchar, please oppose any amendment to the transportation bill that would approve the keystone pipeline!",0,0
i am not a huge fan of donald trump but i am less a fan of yours.,0,1
"rock the orange and black, jackie!",0,1
"please promise us you will run in 2020. help us obi wan warren, you are our only hope!",0,0
thank you amy for looking at the highway 14 from new ulm and east.,0,0
please vote resistance in every opportunity you get.,0,0
"""pause maybe necessary"" chuck remember that in 2015?",0,0
brown appeared unprepared and nervous.,0,1
sorry for your loss senator franken.,0,0
"senator booker, as a constituent (princeton, 08540) i am deeply disappointed in your vote on this issue.",0,0
"it has nothing to do with who won the election, and has everything to do with supporting the peaceful transition of power.",0,0
keep on 'em senator mark warner.,0,0
not even sure about any of the democratic party any longer.,0,0
"ms. klobuchar, the citizens put you in your office to work for them.",0,0
and the bernie or bust movement would rather see this man elected if their candidate doesn't win the nom.,0,0
your a pathetic wimp jim.,0,1
brian was so eager to again expose the hypocrisy of pallone he made a keystroke error.,0,0
"i think it's being driven by the big money right-wing usual suspects: sheldon adelson, karl rove, grover norquist and the koch brothers (etc).",0,1
"and, yes, go blue!",0,0
"jon tester is trying to be responsible in the spirit of compromise, not just for montanans, for all americans.",0,0
safety can always be addressed through more action.,0,0
"thank you for fighting so hard, we support and appreciate you!",0,0
"elizabeth, you're more optimistic than me, but we can hope for the best.",0,0
wasn't it about importing drugs from canada?,0,1
i know you will do your best to represent all of minnesota.,0,0
"i am in transition again after 7 weeks of employment by a company that mislead 5 employees and misused the ""stepup program"" what's the next step for finding employment.",0,0
"senator warren, you still don't need to endorse hillary or bernie, despite your being continually bludgeoned to support bernie by his true believers.",0,0
i admire you ms. warren.,0,0
"it's his detractors, clinton and sanders supporters, who apparently will resort to violence if they can't have they way through the democratic process.",0,0
"the reason the military offers chaplains is because they always have this falls to the root of the problem with ""this is the way we have always done it"" i am also a professional that works with clients daily that have mental health issues.",0,1
"vote republican = more jobs, lower taxes, hotter women # facts",0,1
thank you senator chuck schumer for standing up for affordable care... i really appreciate it.,0,0
why did your parents immigrate to america anna eshoo?,0,0
"senator murray, it is sad to learn you are unaware of what dyslexic children and their parents face in the way of outright discrimination and neglect in many of this nation's schools, and sometimes even emotional abuse.",0,0
duckworth is a great leader.,0,0
happy father's day to all your dads kirsten!,0,0
who is looking into trump's businesses and possible conflict of interest.,0,1
"boo for you, and shame on you, rep. polis, for voting against syrian refugees.",0,0
i am wondering if some wonderful republican's were at the ceremony to honor this wonderful woman.,0,1
someone should ask ew how much her home costs?,0,1
"rip senator, and sincere condolences to family, friends and colleagues.",0,0
your a scumbag if you vote for this tpp,0,1
"a healthy, happy 2015 but most of all peace on earth!........ dear elizabeth, why must their be sides (political parties)?",0,0
* sigh * following which i would love to see as many years with my gender in power as we have had males in that same position.,0,0
would you have agreed to it if hrc had won the ec and trump had won a majority?,0,1
keep up the fight sherrod (senator).,0,0
"much gratitude, ms. gillibrand!",0,0
republicans have always voted to prevent the govt from negotiating lower drug prices.,0,1
so happy that you are representing the great state of illinois in the senate.,0,0
"just called some wa state supers and told them just saw bernie on c-span talking about supers, then asked them politely to please wait till the ca primary dust settles before they commit.",0,0
i thought you were from the state of michigan - the state that once upon a time was the auto capital of the world.,0,0
thankful for a booker 2020 card!,0,0
"hilary please stick to talking about ""our progressive values.",0,0
"i have been following your career for a while, and i feel you may just be what will make the right changed come 2020. please learn from the defeat of clinton.",0,0
"i'm not for trump 100% but i'm not against him either.... i hate hilary and think she's a disgraceful joke.... but,,, let's face it,, none of them really care about us and if trump gets it, he can't do any worse than obama....",0,1
thank you so much senator murray for standing up for the only women's health care i can afford!!,0,0
"patty, why don't you work on a senate budget?",0,0
"thank you so much, senator gillibrand for your ongoing work to protect the rights of women.",0,0
will democrats please stop obsessing over donald trump!,0,0
do you really think that you're a different kind of human being than the refugees?,0,0
unite with bernie and let's beat this man!!!,0,0
dt just cannot become the president of our country... i am so fearful right now: (,0,1
"another question i have is, wouldn't striking against bashar al assad's forces put us on the same side as our ""sworn enemies"", al qaida and the like?",0,1
you are one of the good ones congresswoman tammy duckworth.,0,0
"donald trump isn, t slave world but only slave usa b / c your choose him",0,1
senator blumenthal you must vote no on judge gorsuch.,0,0
madam president will work hard towards this with the help from congress..:),0,0
welcome back scott brown.,0,1
"great great grand child of a boston pol, whatever",0,1
"meanwhile, keep on truckin 'senator schumer.",0,0
i feel genuinely fortunate for the excellent representation that you and sen. klobuchar provide for our state!,0,0
hold strong kirsten,0,0
thanks for your hard work on our behalf senator.,0,0
i have vowed to work with ceasefire oregon to advocate for sensible gun reform and legislation.,0,0
"keep up the great work, congresswoman!",0,0
"thanks for raising the taxes of working people, thanks for shitting on the constitution, thanks for indebting my grandchildren by giving half a billion to solyndra (your campaign bundlers), and thanks for supplying semi automatic rifles to the mexican drug cartels.",0,1
hopefully all your colleagues adopt the same attitude!,0,0
for that i salute beto,0,0
i want to meet senator warren before i die.,0,0
we are becoming so 3 rd world in our treatment of woman in this country,0,0
"thank you, senator g",0,0
"ha ha ha... elizabeth warren is a class act, but trump is not.",0,0
"speaking of ""doing the right thing"", how about speaking out about the evil tpp abomination?",0,0
"abolish the electoral college, it's antiquated and unnecessary.",0,0
"for those of you who think mental illness is the root cause of evil, think again.",0,0
i'm doing the merkley dance tonight!,0,0
"lots of protest going on in your response, very interesting indeed.",0,0
"please stop this horrible social experiment before more innocent students, teachers and staff are helplessly murdered.",0,0
echale ganas senadora harris!!,0,0
"so basically, tough cookies snowflakes!",0,1
"ms warren, you are clueless.",0,0
amy you are a great leader!!!,0,0
it makes me so sad to read these ignorant comments in response to senator warren's post.,0,0
save the crocodile tears for someone who believes your line of bull.,0,1
"tell 'em bout it, ms. duckworth!",0,0
"trump is no joke, and he polls strong against clinton.",0,1
al you scare me more than any terrorist,0,1
democrats are not advocating for semi-automatic qweapons to be carried concealed at political rallies!!,0,0
mark f - i'll await you reading the crime stats for az and prince william county and tell me that immigrants cause an increase in crime.,0,1
no elizabeth warren that would be our current president.,0,0
"is not bringing drug prices down, especially when it is for under insured and uninsured people.",0,0
"sorry, nobody in their right mind will respect the result of the electoral college voting against the peoples choice and wellbeing.",0,0
warren for the white house!,0,0
remember the women and girls of america are watching what you and other democratic women and men in the congress will do in the next four years.,0,0
"once again, you're just making sh * * up, betty.",0,1
"everyone is so fortunate you are in the senate, and even more fortunate if we are new yorkers.",0,0
dear super delegate.,0,0
i wrote to you and am so happy with your decision!,0,0
not sure elizabeth warren gets to name the leader of all republicans.,0,0
"hold him to it, liz!",0,1
i am voting trump because i worry about my children and grand children.,0,1
"oh yes, what did you do to try and convince governor snowstorm not to allow safe fracking in upstate ny.",0,1
vote congressman rick larson out and vote for this man instead.,0,1
"if that's the appropriate venue for congressman pallone to extend the concern, so be it.",0,0
i ask that you take a stance in protest of this inauguration.,0,0
thank you for being the one standing up and saying no to these asinine picks.,0,0
i just called the senator's portland office to let him know that i support his denouncing steve bannon.,0,0
trump is a p.o.s.,0,1
your words inspire me so.,0,0
"so al, why don't you endorse the candidate who wants to * expand * social security, bernie sanders?",0,0
sandy sounds like she's related to jimmy hoffa or michael forde.,0,1
maggie hassan will continue that tradition.,0,0
"hi chuck, i just got a letter from u.s. senator bernie sanders saying that you were one of the 15 senators who voted for pompeo to head the cia.",0,0
how about stating wa facts?,0,0
i chose heald because i felt welcome immediately walking into the school to check it out.,0,0
please stop approving of trump's unqualified and dangerous cabinet choices.,0,0
thank you congresswoman kelly for a job well done in giving us the up to date notice news about what's really happening in congress.,0,0
"i thought mr. trump's speech was rather awkward, but, i thought the whole event was awkward.",0,1
"please keep fighting, we are all grateful for your efforts.",0,0
thank you so much patty murray,0,0
"time for serious talk about gmo labeling, yarmuth.",0,0
"currently living in new york, i consider myself a citizen of two great progressive states.",0,0
"really good work, elizabeth.",0,0
thank u claire mccaskill!,0,0
"thank you, senator warner, for your courage in standing against the nomination of senator sessions.",0,0
these people are entertainers - bernie g... laughable.,0,1
warren is a jack ass!,0,1
"senate brown, cause both parties to work together and get american in order!",0,0
this is the right stand for democracy.,0,0
"thank you hillary, for all the laws you broke and all the death you caused.",0,1
"steve bannon's life work has been, as you say, to foment racism, anti-semitism and other forms of hate against minorities.",0,1
"elizabeth i love you and all you stand for, but for heavens sake stop only bringing up trump.",0,0
"you've come along way rick, since us playing one on one in the old arlington gym.",0,0
just endorse bernie sanders asap!,0,0
"tammy, i'm in australia but i'm a fan of yours.",0,0
hbd rip,0,0
pretty much every single serial killer and person who kills their entire family is a white heterosexual male.,0,1
it's never been about cops safety.,0,0
commander lisa groves from post 111 in west virginia will be stopping in morton on her way back home.,0,0
"jess sessions, a avowed racist, for attorney general.",0,1
"thank you for standing up for the families of newtown and other countless tragedies as well as your constituents who, though untouched by gun violence, want to make our communities safer.",0,0
another bill allows a doctor to omit any information (lie outright) to a women regarding the condition of her baby if the doc.,0,1
"al, you really don't know what you are talking about",0,1
your conscience is in the toilet with big pharma.,0,1
"are you happy now---teapublican actions and words matter and they have now incited violence and angered americans who are tired of their anarchy, lies and misinformation campaign and obstructionism that there have been shots fired at the capitol.",0,1
thank you congressman van hollen it's easy to spot the comments who don't have any solutions.,0,0
you are a true patriot and the epitome of class mrs. warren.,0,0
my sister is a nurse in kalispell and has contributed so much to that medical community.,0,0
"conservatives... rewriting the definition of bigotry, one act of bigotry at a time...",0,1
.sitting for an end to gun violence in the u.s. no citizen needs an assault weapon or an automatic weapon of any kind.,0,0
we know that warren has distrust for clinton (bankruptcy bill flip flop).,0,0
you keep fighting for the haters.,0,1
merry christmas congressman larsen.,0,0
have a great vday tulsi.,0,0
"really, mr. franken, a card, a visit, or a telephone call may be a better idea.",0,0
i've met her many times when she has helped my clients through rough patches in their lives.,0,0
yes he will be missed.,0,0
"sanders for president, warren for vp!",0,0
"at one time, bromine was even used to make sedatives, but then the fda banned its usage in sedatives around 1975, as it was found to trigger a whole host of psychiatric disorders.",0,0
"your voice is strong and powerful, please speak out and endorse bernie sanders.",0,0
so thank you senator gillibrand keep fighting for us.,0,0
let's start by putting civilians on conduct review boards with local police departments and switch cops to a shorter work shifts.,0,0
criminal prosecution for injuries and deaths caused by owner's unsecured guns.,0,1
"go warren and happy birthday, mr. president.",0,0
"dear senator warren, please prove your commitment to the best future for america by formally endorsing # berniesanders!!",0,0
so far everyone he's chosen thinks like bannon.,0,1
does it make a difference whether it comes on a pipeline or warren buffets train?,0,1
"hey tammy if your in town on nov 30, we are ending native heritage month in schaumburg at the trickster art gallery with a concert at 7 pm to 10 pm i hope you can stop by for a minute or two.",0,0
"""hobby lobby is willing to supply 16 of 20 forms of birth control.",0,1
amy once they get some there will be more.,0,0
2020. gabbard / sanders,0,0
i'm sad and ashamed when i see democrats voting for big pharma over the american people.,0,0
"come on people really, guns kill people?",0,0
barack's endearing respect for women.,0,0
"molesters, mass shootings of elementary schools, adhd, refugees, religious premonitions, in place interrogation and unusual punishment, etc.",0,1
so this state and country is all about equality? can't wait for my bank account to match warren buffets! ok i'll settle for bill gates.,0,0
all you jewish democrats kill me.,0,1
you're the worst actor in history.,0,1
"i want to feel good about the donations i made- please explain this vote to us, your supporters- you sponsored this bill- we need to know, jim: http: / / daily.represent.us / theres-something-absolutely-insane-happening-house-right-now /",0,0
thank you thank you for standing up and being a leader in the senate and speaking out against sessions!,0,0
this will show true unity to john lewis.,0,0
"hey, we're just doing the same things you assholes did to us for eight years.",0,1
"thank you, congressman richard neal!",0,0
"this idea of one boston is hopeful, but i don't believe he can do it and i have my reasons.",0,0
"amy, when you decide to run for president, i'm gonna be there, in the trenches, handing out flyers, knocking on doors.",0,0
the electoral college system is antiquated and corrupt.,0,0
liberals who spent the last year bashing trump as a fascist but praise the fascist castro.,0,0
tha k you chuck schumer for showing leadership in this dark time for our democracy!,0,0
it's unfortunate that we only have to rely on jon stewart and the colbert report for fact checks.,0,0
from sea to shining sea bernie's lovelution,0,0
current adoption laws and policies here in mn degrade those who are affected.,0,0
"what s vile, wretched woman.",0,1
wake up senator richard blumenthal and senator chris murphy.,0,0
"firstly, using such diminutive language perpetuates the lack of mobility females have in the professional world and secondly, hilary clinton is no girl.",0,0
it's crazy mark.,0,0
we know you will serve illinois well.,0,0
get lost goofy warren.,0,1
thank you for your tireless fight for the rights of us - your constituents.,0,0
last weekend protesters stated to the media the only way their voices are heard is through violence.,0,1
"brown has focused his campaign on national issues, also blasting president barack obama for his handling of isis, illegal immigration and a host of other issues - shaheen, meanwhile, has questioned the former massachusetts senator's move into new hampshire.",0,1
please vote against the redirecting of tax payer money to the construction of trump's wall.,0,0
"thank you so very much for all you do and the generous amount of time you give, ""we the people of maine"".... we are so, so fortunate for your representation... ty:)",0,0
senator warren makes a valid point regardless of whether you support her endorsement or not.,0,0
much aloha to you ~!,0,0
"the feds are not the policy changers for these kinds of matters, the states are--with smart and savvy state reps such as yourself earl:) thank you!",0,0
it would also be great to hear more from you regarding senator sanders' policies,0,0
muchas gracias senator schumer.,0,0
# bernieorbust https: / / medium.com / @ grforsanders / this-is-what-will-happen-at-the-democratic-convention-fe7328739c4 # .8kftef55j,0,0
hey chucky boy!!,0,0
"we must as a country commit to making access to healthcare, education, safe places to live, healthy food and a living wage accessible for all, and guns less accessible.",0,0
"i hope you choke on that silver spoon, right after you pull it out of your ass.",0,1
"dt is nothing but a narcisistic, self aggrandizing carnival barking charleton.",0,1
> 2nd amendment rights remain intact.,0,1
just printed out both democrat & republican ballots for hamilton county ohio - i was curious as to why donald trump & bernie sanders names are listed first on the list presdential candidates of each ballot while the rest are listed alphabetically.,0,1
i am grateful that you are my representative.,0,0
"al franken, you've been a wonderful representative for your state and your country.",0,0
i would love to actually hear a response from patty that wasn't layered in political mumbo-jumbo.,0,0
"tell me kirsten gillibrand and chuck schumer where was your demand for due process, your standing up for civil liberties – for the citizens in new york being gang stalked by our american stasi / first responders / radicalized neighborhood watch groups?",0,0
i'm not even from california but i'm happy you're there fighting for what is right!,0,0
when i heard you were a hilary supporter i wasn't happy with you.,0,0
"you rock, elizabeth!!",0,0
the democratic party may bury them self when the want to dig up the truth about anything!,0,0
thanks for the memories mr. hastings.,0,0
"i appreciate the effort al, but maybe it's time to take the ""tax"" (as defined by the scotus) and give medicare for all!",0,0
happy new year mrs warren and keep fighting to bring sanity government.,0,0
