text,true_label,predicted_label
"sorry, lindsey, but you're only half right.",1,1
obama is the poorest president we have had since the 1800's,1,0
praying for more people to believe the same as you!,1,0
"you go, the lord is with you.",1,0
"stop all foreign aid until ""we the people"" are all o.k.",1,1
which one is that sir?,1,0
"flake the flake, you must think we are so stupid.",1,1
obama needs to be stopped,1,1
pass a budget and raise the debt ceiling.,1,1
"praying for you, your husband and the baby.",1,0
"hey rand, she lies with a straight face and trounces the truth like an obama trooper!",1,1
"first, we need to truly secure our borders.",1,1
"hear our voices and ""draw the line"" mr. mcclintock!",1,1
"it's what the people of georgia want, and at some point constituents have to come before loyalty to the party.",1,0
"i'm a rand paul supporter, but i wish he'd get off the ted cruz birther stuff.",1,1
get a leader who will lead and not cave.,1,1
i guess ron paul supporters should feel ashamed of themselves for believing that actions speak louder than words and that the only man still on the ballot who has a record for doing what he says he will do is ron paul.,1,1
a no vote at this time seems the responsible action.,1,0
"the president does not care about spending, he can tax us more",1,1
"and what exactly are you doing sir to ""bring us all together?""",1,0
"they're the wackos, can't understand their own oath to defend the constitution.",1,1
"mia, one of the most successful people to help the poor in the last century was republican jack kemp.",1,1
"insurance (all) reform, elimination of lobbyist, reduction of wasteful spending, just to name a few...",1,0
"here is a fact: whatever spending or tax increases there are in this bill that are supposed to happen now, they will happen now.",1,0
that everything that obummer and his posse have done becomes null and void.,1,1
we are a free country and in this freedom our president needs to understand he works for the americans in this nation and not for a few but for many.,1,0
nothing in washington will ever change as long as the political elite are not affected by the laws and rules the create.,1,0
"allen west, louie gohmert, mark meadows, or mark levin;)",1,1
fair like merrick garland?,1,0
not move them into other offices and risk losing thier current seat to a rino or worse.,1,1
"in the 1970s and 1980's the castro regime aggressively attempted to export its ""revolution"" to angola, namibia, the congo, mozambique, bolivia, colombia, peru, nicaragua, el salvador, honduras, guatemala, greneda and even puerto rico.",1,1
do you support or oppose the government shutdown?,1,1
the dictator doesn't give a flying phoque about the law.,1,1
we should be concerned about our lack of leadership here on our own soil before anyone elses.,1,0
"even israel should not get the aid we give them, since they spend alot of time undermining and stabbing the us in the back",1,1
"mia, please start a petition we the people can sign as well!",1,0
beg your tea party to nominate a challenger to the traitor thune,1,1
i really like this senator... this country needs more patriots like him.,1,1
i believe you're history in sc!,1,0
i'm very disappointed in the republican party and will not be voting for them again anytime soon.,1,0
"this isn't a left vs right decision, this is qualified vs unqualified.",1,0
your decision to vote against what the people of wyoming are communicating to you is disgraceful.,1,0
that is why the president is ignoring it!,1,1
wish you all the best marco.,1,0
"you can start the impeachment process now., got that done tonight.",1,1
"all no thanks to an obstructionist congress more interested in getting elected, making money, than serving ""we the people.""",1,1
could you libnuts please vacate the state of texas before you ruin it?,1,1
rand paul.. you are an idiot.... you won't get my vote ever again,1,1
why no air cover?,1,1
supporting rubio in like supporting isis.,1,1
our government needs a wake up call before it is to late.,1,0
so why can't we defend our borders and stop the invasion of illegals here?,1,1
"congressman gowdy- i am not a constituent from sc, i live in tn.",1,0
start passing bills to stop the insane spending across the board it is totally ridiculous on how much is spent on ridiculous studies by all the agencies start cutting back on how much each agency receives.,1,1
no more common core it needs to end!,1,1
"tim, the majority of people believed that the colonists could not hold off the full force and power of the british military when the colonists declared freedom.",1,0
"the ""poor"", with their current 10% tax rate, will feel it the most.",1,1
"you know, i thought rinos were near extinction.",1,1
"sir, what are you doing about the border?",1,1
find another republican nominee who's actually qualified.,1,1
"with our current administration, terrorists are not islamic radicals, but god-fearing, freedom-loving america patriots, whose wish is to uphold the constitution of the united states of america...",1,1
"under pressure from conservative house members--and from us--to defund obamacare and to include language protecting religious beliefs from obamacare the speaker of the house has rushed the ""continuing resolution"" through a house vote without amendments or debate.",1,1
"we should be spending our tax dollars improving public schools, not undermining them.",1,0
you want the tsa to hire proctologists and gynecologists to work the screening lines?,1,1
obama reopened relations with cuba because cuba is communist.,1,0
i'll give a reason not to vote for emily cain she is a liar!,1,1
"tom, just saw you on megan kelly, and something i have been thinking of since i first heard the pryor ad about your feeling ""entitled"" because of your military service??",1,0
"such a disappointment, you guys get in washington and forget who sent ya there!",1,1
don't even bring the senate immigration bill to the floor for discussion.,1,1
they gave obama a free ride by passing his budget.,1,0
because we have a president that thinks it's got to be his way or no way!,1,1
unnecessary foreign aid is also a big issue.,1,1
"impeach and remove from office, please.",1,1
i believe obama would have pushed us to default rather than give one inch on his horrific legislation.,1,1
it is because we love america and believe in the constitution that we will fight to protect it!,1,1
"rand paul, you are a good man!",1,1
she has absolutely no knowledge of education or how to manage educational funds.,1,1
no way should that be allowed,1,1
"he is to be ""transportation secretary"" yet charlotte is about to lose control of the airport.",1,0
thune in '12!,1,1
"in 2 months we will see if you try to redeem yourself, you will have another chance to get boehner out as speaker and the people want louie gohmert or trey gowdy.",1,1
lamar is such a disappointment.,1,0
james lankford i so wish you could help all of us out by getting rid of this mess.,1,1
i am sure all we will hear will be that he is president and how he is going to use his executive powers to bully us citizens again.,1,1
praying for you:),1,0
"isn't it funny how whenever obama gets his way he suddenly breaks out into the ""we the people"" charade.",1,0
the republican party should have gave the american people an electible candidate!,1,1
fight obamacare - the massive government takeover of our healthcare!!,1,1
"kind of like the media.well you just go ahead, traitor to your party.",1,1
marsha is crazy as a loon.,1,1
"well said mia, we love you:)",1,0
"etc etc and, suzanne, jon stewart is a self-professed libertarian so his views are similar to rand paul's.",1,0
i am praying for all of isreal to remain safe.,1,0
praise god that change is on the way,1,0
trey i think you are an honest man and we need more men like you.,1,0
get rid of current republican leadership,1,1
get over to the senate chamber and support rand paul.,1,1
"by leaving out one word ""sign"" it sounded as if you found your lost twin brother!",1,0
there are some uninformed voters but i think many are now catching on to what's happening in our government.,1,0
push them harder tom!,1,1
because he thinks we're all stupid enough to believe him.,1,1
you are a disgrace and a traitor!,1,1
"i understand being the people of utah's voice, but if we have no country your voice for utah won't matter.",1,0
listed below are what the ratings were a few months ago!,1,0
"mr. ryan, make no mistake.",1,1
i am not seeing the action start legal matters on this president for treason.,1,1
you are unworthy of the post you hold and a total embarrassment to the republican party as well as the citizens of this great country.,1,1
since when does emperor obama care about the constitution?,1,1
"people like you senator enzi will not be happy til every buck has been squeezed from the last tree, open grassland and rocks.",1,1
"last year, i donated to many christian charities and now the irs is holding up my refund.",1,0
"so mr. paul, what have you done today to remove the illegal alien pretending to be president?",1,1
"surely, the republicans can find someone better then devos.",1,0
john mccain called him that.,1,1
"in obama's administration, this seems to be a requirement for employment.",1,0
"in 2012 gov christie could have walked into the white house; now in 2016 gov christie can only hope someone picks him as their vp. """,1,1
how about getting the flag to fly half mast at the white house.,1,0
america needs a patriot like you!,1,1
no deductions or credits.,1,1
no amnesty for these law breaking illegals.,1,1
you and sen. tillis had the best seats in the house!,1,1
"@ mike, i so agree with you!!",1,0
"jenkins, just remove obama name from obamacare and substitute universalhealth (care) and that will satisfy a lot of people.",1,1
sadly you are a weak candidate for the republican party.,1,1
pray you are right about that.,1,0
i am ashamed of my 2 senators voting for cloture against the people of georgia's wishes!,1,0
"he wants to eliminate it entirely,",1,1
"obama is good at shutting jobs down, not so good at finding them.....",1,0
pray for him to resign,1,1
"you voted for boehner and went against what we, your voters asked you to do.",1,1
they represent the people of sc.,1,0
how about cut out unconstitutional spending entirely or over a 5 year time frame... first repeal the 16th amendment,1,1
"in addition to our own christian histroy / heritage, we are connected to israel.",1,1
"you need to watch those videos again, sir.",1,0
you certainly let the people of georgia down today by voting to fund obama care.,1,0
business as usual by rinos and dems,1,0
gowdy has to uncover the truth no matter where it goes.,1,1
so are all of congress and sente members and their famiies exempt from obama care,1,1
excellent job dr paul!,1,1
i see a veto pen!!,1,1
president ben carson!!!!!,1,1
"charlie, even though bho signed the order for the pay raises, isn't it up to congress to fund them?",1,0
"ok, now lets defund the dept of education, dept of interior, the epa, obamacare, end the fed and these http: / / www.usa.gov / agencies / federal / all _ agencies / index.shtml, budget problem solved!",1,1
amen to you congressman love!,1,0
people don't have a flag problem.,1,0
where was perdue and other gop blowhards when bush lost 5 million emails.,1,1
"do something right your last few years in office, or we the people will remove you and graham and any of your other traitorous comrades.",1,1
and the president said in no uncertain terms he would veto any attempt to get around it.,1,1
i agree he had his chance,1,0
"rand paul did more good, and gave me more hope, last night than i've had in a long time.",1,1
my prayers are with the families of the victims & the people of charleston.,1,0
"walt, ron paul has as a few gif ideas but you said it right when you said if his policies are enacted.",1,1
amen tom cotton!,1,1
"marco, please save us!",1,1
no authoriy!...,1,1
no bipartisanship?,1,1
i was the one who asked about constitutional carry.,1,1
sir all these scandals are awful.. obamacare will destroy this country... a train wreck coming...,1,1
you need to get on the same plane as killery and obama,1,1
"ok, what next sir.",1,0
shame that you are a rino.,1,1
last time a bill came up with this vague sounding name it was the patriot act.,1,1
"[15] various idaho media outlets were critical of crapo's arrest, particularly in light of the temperance beliefs of his religion.",1,1
i'm thankful we have men like trey gowdy in government.,1,1
"i share all your posts, bruce!",1,0
i am with rubio all the way!,1,1
good luck with that marco but i have a feeling the president wont work with congress he has already tasted the sweetness of the executive order just take a look at how many he has already signed.,1,1
government can help companies with health care by lowering taxes on business and give us our freedom back.,1,1
we already know that and you wimps in dc do nothing about it.,1,1
"keep taking on the left, mia.",1,1
mccain can't be trusted on either side.,1,1
no vote on devos or it will be a no vote on your re-election.,1,1
mike has always been a staunch advocate of his constituency and does not sell out or compromise his values regardless of party!,1,1
"math has nothing to do with republican or democrat, conservative or liberal.",1,0
i would vote for trey gowdy for president and support his campaign.,1,1
"don't send them anything, like some one said, ""let them hate us for nothing""!",1,0
can we recall speaker boehner and leader mcconnell since they've outright lied to get elected?,1,1
"if you actually watched those hearings and think she's qualified, then you clearly aren't qualified for your position either.",1,1
"ron paul delegates played all of the rules, and were not allowed to present their candidate!",1,1
"i repeat..... if congress will impeach obama and joe becomes our president, at least we will get some comedic relief and maybe the e.o.",1,1
maybe this is why impeachment proceedings has not been enacted.,1,0
the republican house passed a bill getting rid of oversight committees so it will give the president more dictatorial powers than ever before in history.,1,0
"say no to renewal of overreaching, 2nd amendment unfriendly patriot act.",1,1
"obama and dem's represent illegals, cartels and unspeakably evil islamic terrorists such as the muslim bro.",1,1
"john mccain, please be the maverick that i think you really are and stand up to this administration.",1,1
an admission of guilt to all of it's crimes it's resignation and it's acceptance of its death sentence.,1,1
we the people want a balanced approach with revenues and spending cuts.,1,1
very disappointed johnny.,1,0
pass a budget and protect the constitution.,1,1
i think its time congress started negotiateing wit the american people and impeach the piece of crap,1,1
i only wish our senators from idaho would have stood with you... disappointing.,1,0
cut the government off!,1,1
it is way past time and maybe too late,1,0
mr. buchanan should delist the author such antics.,1,1
she is unqualified and you not seeing that and not standing up for the public school students in nc is despicable!,1,0
"3. daily cod flights to aircraft carriers that originated from our bases within vietnam during that era, sometimes 3 or 4 flights per day.",1,1
the worst part is that odumba probably agreed with his socialist views.,1,1
you swore an oath when you took office to protect the constitution from tyranny.,1,0
i think i can understand the reasoning behind the president thumbing his nose at the american public.,1,0
why are you so afraid of facing your constituents in a town hall setting?????,1,1
senator ben sasse and senator deb fischer it is time to think for yourselves and make the right choices.,1,1
this administration has done much more wrong than president nixon.,1,0
"i am so frustrated with you, mr. isakson!",1,1
"you are right, continue to oppose this... mcminnville, tn.",1,1
ronald reagan was the last stand up respectable politician this country has seen!,1,1
no one in dc is standing up to him.,1,1
"taxes are going to go up, and it looks like they'll be few if any spending reductions.",1,1
look at john mccain on my facebook page!,1,1
lets not only repeal it but replace it with meaningful health care legislation.,1,0
i like what you said but the only way to change anything is to get rid of the lobbies and anyone in congress that has been there more than to terms that is the only way to fix it and both parties are guilt of being crooks period\,1,0
the old guard will never receive another penny from this republican.,1,1
keep fighting the good fight mia!!,1,0
that is what our governments wants our dependency on the government to make his plan work.,1,1
we are not talking about individuals sir.,1,0
i know a guy that has refused a job so that he can continue to receive govt benefits.,1,0
no need to say more!!!,1,1
"nice try, should have backed him months ago.",1,1
stand your ground don't buckle defund obamacare,1,1
may god bless you in your endeavors.,1,0
"and sen. paul, what did the cuban people get in these deal?",1,1
obama is blowing sand.,1,0
praying that the lord will send rain to the drought stricken areas of our country.,1,0
"should have been done along time ago, we'll wait to see the results or if it's just hot air.",1,0
your vote today has proven that now you too are and enemy of the constitution.,1,1
i have no hope!,1,0
god bless you tim!!,1,0
poe for president!,1,1
sen. rand one of the exceptions.,1,1
"from the birth certificate, bengahzi, irs and obamacare",1,0
no pay increases to representatives or senators until a balanced budget is achieved.,1,1
he is ruining our country and everything that goes along with it including every last one of our liberties and freedoms.,1,1
ga senators saxby chambliss and https: / / www.facebook.com / isakson have both voted aye (yes) today on cloture on the debate over the house-passed year-end funding bill (h.j.res.59).,1,1
"if you wanna stand up for something, then stand up for us and all of the billions that we generate for your district while not being paid properly by the places that we work.",1,0
he misses one half of his morning security briefings per wh reports.,1,1
"if the potus thinks he can just sign an order, then why can't the members of the senate and house do the same.",1,1
when are we going to impeach this guy and get our country back,1,1
i pray that there will come a time that we will have you (hopefull) or at least a man like you for president.,1,0
if you would do your job which is be a voice for the people you represent and abide by the constitution obama and obama care would be impeached and everything he signed null and void.,1,1
lindsey would make a much better president than many of those so-called front runners.... especially trump and carson.,1,1
pass a clean cr and stop the bs.,1,1
we need to stop spending.,1,1
"thanks john, for never having the guts to serve your country in uniform, even though you could have.",1,1
"why mr. graham, do you say that it is ""fortunate"" that background checks will not be expanded... what is lurking in your background that would prevent you from exercising your 2nd amendment rights?",1,1
yay mia!!,1,0
"if mo wins his primary in 2016, and you vote against him in the general election, then you aren't a conservative at all.",1,1
working americans through taxes produce the income that the government has to budget and spend.,1,1
"ever time we saw dave obey, we thought, you're fired!",1,1
trump has a replacement plan ready to give congress as soon as his secretaries are all confirmed,1,1
"thanks, mr lankford.",1,1
how about a real town hall meeting?,1,0
tom mcclintock is a great man - one politican we need to keep!,1,1
"john 4: 24 whoever does not love does not know god, because god is love.",1,0
"west and rubio are the future, lets get them in 2016!",1,1
i hope you can stop our muslim dictator at all cost.,1,1
how did the gop go from mccain to trump????,1,1
rock the boat & go johnny go!!,1,1
"why don't you shut your filthymouth i have lost all respect for you and your comment about donald trump and his hands, you are not funny or cute mr rubio.",1,1
"your fb site should be ""mia love fox news ii"".",1,1
i appreciate your posts and your stand for jesus!,1,0
"the republican party has had more opportunities to do something about this president, but you fold every freaking time.",1,1
"and to your second post mary, she has no plan other than to say obama has no plan, her next set of talking points have not been faxed to her yet so she has little or nothing to say.",1,1
i watched the entire debate.,1,0
you continue to make the south and the people of georgia look horrible.,1,1
love of country and the constitution cannot be wrong.,1,0
"if they are capable, they should be allowed to be in combat.",1,1
i expect rand paul to discuss what rand paul's stance is on any given issue.,1,1
either your a loyalist corrupted patriot or a freedom constitutional patriot.,1,1
call mccrory and ask him what happens when you stop doing what is right for nc but cower to the far right.,1,1
i pray for you all every day.,1,0
may blame us but obama is really responsible.,1,1
obama is making enemies very quickly and having a veteran as an enemy is not a good thing.,1,0
"the problem is, the liberals are leaving with the conservatives and the liberals are moving to traditionally conservative states and messing up the laws and taxes in the process.",1,1
"merry christmas from port st. lucie, florida",1,0
"you guys in washington are so out of touch with americans,",1,0
i'm sure if you showed any interest in raising taxes on the richest americans obama would b happy to send a plan,1,0
"support the texas plan, please, rep. poe!",1,1
those trashing ted are simply jealous.,1,1
happy independence day rep. love!,1,1
after voting for that budget bil you need to pray,1,1
the aca or obamacare is unconstitutional.,1,1
ok there is your answer.... foreign affairs are just that foreign affairs i do not see usa in there anywhere... just a humble opinion..,1,1
a do nothing congress should get no pay.. they should start by throwing every illegal invader and their illegal kids out of here.,1,1
there has been reports of these drones being used to spy and invade american's privacy as well.,1,1
why does obama put illegal aliens ahead of americans.,1,1
how about you showing up to vote on issues lindsey,1,1
keep on them sir don't give them one inch,1,1
it's time to recognize that obama is a socialist.,1,0
lol james lankford the epa is destroying the energy market by making it impossible for energy companies to build new affordable refineries.,1,1
many feel the entire republican party is a total failure.,1,0
it takes the effort of more than senator graham to push through the laws that will make us a better country.,1,0
"if my co-worker voted for obama, i would divorce him!",1,1
"now instead of personal obama bashing by them and trying to stop his administration from doing anything, they can demonstrate that congress and executive branch will work together for us.",1,0
who is the big government big spending candidate?,1,1
no government loans!!!!!,1,1
"where in the constitution does it give ""government"" the power to control healthcare?",1,1
don't care what he thinks,1,1
"now that saxby chambliss has sent in his retirement announcement, i'd like johnny isakson to do the same.",1,1
"jerry moran has drank the senate koolaide, and thinks he can hide behind the rhino mccain.",1,1
"we're with you here in iowa, rand!",1,1
a flat tax would certainly encourage spending and investment too!,1,1
"dude, if you keep making paul rand show up on my news feed you're blocked;) i think this whole drone thing is a bit of paranoia.",1,1
"i supported you before you deceided not to support the republican nominee, now i hope you are one that will loose your job if hillary is elected.",1,0
the corruption of this administration is beyond belief!,1,0
what would jesus do??,1,0
he has only one thing to lose by being unconstitutional.,1,1
anyone on here slamming paul for his comments is not very well educated.,1,1
it is because of the spending that we are in this predicament.,1,1
pass a clean cr and raise the debt limit before you do anything else.,1,1
"2) impeachable offenses by obama have been committed during the last four years – egregious and unconstitutional power grabs, blatant disregard for the rule of law, treasonous actions, etc.",1,1
there are going to be more people without insurance than before if we do not rescind obamacare.,1,1
"no, this obama plan is for everyone except the elected officials in d.c.",1,0
--- the ballot box in 2010 will not be the last voice in this campaign to stop the expansion of government authority over us; the supreme court will do that.,1,1
great american god bless you!,1,0
make them cave.,1,1
we put our faith in our god.,1,0
"stay strong, tom!",1,0
"have we not learned nothing, sir?",1,0
both parties should take senator mccain's leadership role and defend what is right & just for our country.,1,0
i hope the republican party is paying attention!,1,1
no chance,1,1
"mr. o takes liberties, with our liberties.",1,1
"semper fi, senator mccain",1,1
"ahhh, congressman gowdy, i think you know that this list would be more likely to be enforced simply because of the fact that to be put on a no fly list is easy and indiscriminate.",1,1
