text,true_label,predicted_label
just curious al if its so good why are you not going to take a big step and join the exchanges with us.,0,1
"thought you were more intelligent than this, ms. warren",0,0
"frank, you opposed the war in iraq even though congress approved of it.",0,0
i love jon stewart!!,0,0
early intervention and recognition of mental health care is a responsible part of a civil society.,0,0
"see the latest numbers dearie, 2007-2010 dems received almost 21 million, the gop almost 14 million from those corporate puppet masters.",0,1
"last week, senate agriculture chairman pat roberts (r-ks) just introduced draft legislation intended to preempt states' rights and kill state gmo labeling laws for good.",0,1
"hey michael, maybe as soon as corporations like big oil, health, drug, ge, etc.. start paying taxes we wouldn't be in this mess!",0,0
that isn't gun ownership... that's gun addiction.,0,0
time for you to go brown!,0,1
mlk would have appreciated if you had voted in favor of senator sanders bill to bring lower cost pharmaceutical drugs from canada.,0,0
how about you chair the united progressive party!,0,0
"al, you were half-rate as a comic and now worthless as a legislator.",0,1
i think she should run right over to syria or one of the muslim countries and see how they treat women over there.,0,1
and yet you vote against a bill that would have lowered prices of prescription drugs because we would have been able to import them from canada you freaking ass clown,0,1
thank you for standing up with rep john lewis.,0,0
corey booker for president 2020!!!!,0,0
i thought she died: -) looks dead: -),0,1
thank you for your thoughtful vote!,0,0
what we are for is reining in the corporate excesses and greed.,0,0
i keep getting messages about trying to convince some in the electoral college to vote for hillary instead of donald.,0,0
love you patty murray!!,0,0
"""will test the character for all of us"" - can you imagine if both democrats and republicans, for the first time in history didn't get in line and support the lesser of two evils and instead, morally objected via a protest vote against the two?",0,0
the farm bill doesn't help small farms and amy your can stop lying to the people.,0,1
"if the american people ever allow private banks to control the issue of their currency, first by inflation, then by deflation, the banks and corporations that will grow up around the banks will deprive the people of all property until their children wake-up homeless on the continent their fathers conquered.. '",0,1
"corporate puppet, you have as much respect as debbie ws.",0,1
patty - you've lost my vote.,0,1
so hillary is the better option?,0,0
who gives a flock what warren thinks.,0,1
"since both party's have for all intents and purposes endorsed her, and since the dnc has engaged in overt corruption to bestow the nomination on her, we can reasonably assume that neither party will oppose her should she decide to start wwiii, or another war for oil.",0,1
keep fighting and thank you.,0,0
you do new york proud!,0,0
"i ""agree"" that you should do your job and vote how your state voted rick!",0,1
elizabeth you are in no place to judge.,0,0
what's amy going to do about it nothing,0,0
cory booker's newark: the latest democrat scandal you haven't heard about------http: / / www.westernjournalism.com / cory-bookers-newark... /,0,0
"dear mrs. warren, i love you now!!!!!!",0,0
i mean you warren and obama.,0,0
"respectfully mrs slaughter, the democrats are the reason this confirmation vote was so close because you are doing anything and everything to obstruct the president's agenda.",0,1
thanks for sharing such a beautiful life story.,0,0
"we need you more than ever- wall street, corporations, and the billionaire class don't- they have plenty of representation- we, the people, need you.",0,0
happy mother's day carolyn!,0,0
wonder how those wall street banks are doing after you bailed them out?,0,1
we have all the confidence in the world you can do your job and do it right we are behind you 109% you go tammy and do what you have to do our country is is serious danger... thank you for your service diann okeefe,0,1
continue putting your hand out kyrsten.,0,0
"then please elizabeth, do all that you can to ensure the delegates vote for the democratic candidate that their respective states voted for.",0,0
politicians have become so corrupt that decent people like warren won't even run for office...... they know they are dead in the water....,0,0
why did you vote against the import of drugs from canada?,0,1
"as our senator, you've been doing a great job kirsten.",0,0
"thank you, barbara lee!!!!!",0,0
pull your head out rick and support the real hope for the us!,0,1
go get elizabeth,0,0
rick is our sitting congressman.,0,1
"best to you, jan, and thanks!",0,0
"i am the vp of local afge 1456. thank you and again, congratulations!",0,0
dear mrs warren you are the only democrat i have ever supported.,0,0
go trump 2016 make america great again,0,1
that is why i am very proud to be from nj.,0,0
honestly there should be no talk about thge republicans when the democratic leadership is pulling any stunts they can to make sure hillary wins bowing full well the voice of the people is bernie!,0,0
not suprised that sen. klobuchar hires only the nest and brightest!,0,0
"sorry elizabeth, he didn't do anything illegal.",0,0
"if we were to wisely invest this money on modernizing our infrastructure and funding our institutions of learning, the return on investment would -- as history clearly demonstrates -- far exceed the currently low cost of borrowing.",0,0
"because like you, i want someday to have family say ""my ancestors came to america and because of them i am grateful to have the life that i now have.""",0,0
in the us today the central issue of our time is the grotesque income inequality between the top 1% and the vast majority of wage earners.,0,0
it will be an honor to see carol sworn in....,0,0
"great job debbie, now make sure you vote no on fast track and see to it congress takes back their duty to negotiate all of this countries trade deals!",0,0
go cory go!,0,1
"because of your vote my health care plan was canceled - a perfectly fine plan that you, mr. bennet, promised i would be able to keep under the aca.",0,0
"however, i urge you to not make decisions on gun violence while in a fear mentality, rather decide what you feel is right while in a loving state of mind.",0,0
"happy thanksgiving to you and your family, sherrod!",0,0
"hi amy, i would love to hear exactly what the president has in mind for ""fairness"" across economic families.",0,0
shame on you and i hope the millions of people who voted for bernie continue to see your corruption and vote you out!,0,0
what a nasty woman,0,0
"thank you for all you do, senator wyden!",0,0
hope it's a good day for you senator!,0,0
did you know that hobby lobby invests in the manufactures of the same contraceptives that they fought to keep their employees from accessing.,0,1
we need congress to pass real tough gun control.,0,0
"kamala is equating anne frank to people who shout ""allah akbar"" before they start shooting infidels.",0,1
dear sir: what about that pharma vote?,0,1
thank you so very much for fighting for us!,0,0
"senator wyden, seems some folks forget that secretary clinton has not been the only one who used personal emails.",0,0
people are hurting with drug prices.,0,0
"gmos have increased the amount of herbicides on our food, and independent scientists have linked the herbicide glyphosate, or roundup, a monsanto product, to many of the illnesses we face today, not just cancer.",0,1
no virtue in your silence endorse bernie sanders!,0,0
thank you and happy holidays.,0,0
happy new year senator and thank you for your service and all you do for the people of new york!,0,0
i agree we need to focus on mental health services for all.,0,0
210 million of 330 million americans didn't embrace either hillary or trump's hate filled visions of dystopian futures.,0,0
best wishes to you senator 😊,0,0
"peace, harmony within our diverse demographics, equal pay for equal work, free and excellent education opportunity for all.",0,0
i really wish you would have run u.s. senator elizabeth warren - you would have had my vote.,0,0
so you're a racist and the congressional black caucus is a devisive and racist group.,0,1
they came all the was from mn!,0,1
"""there's also a history of people staying quiet for too long"" like you are with bernie sanders?",0,0
and thank you for everything you have done for the citizens of silver state and for the work you will continue to do.,0,0
mahalo and rip sgt scobie.,0,0
trump must never become commander-in-chief.,0,1
"dear kamala harris, state of california attorney general: december 1, 2010 los angeles, california 8: 15 am.",0,0
great work mr franken.,0,0
"thank you patty, i too relied on working full time, student loans and pell grants to get through school.",0,0
same for all handguns and wheel gun speed loaders.,0,1
so feel proud at the talent displayed when confronted with teleprompters and paid attendees.,0,1
trump is running a vanity campaign.,0,1
punk ass apologist,0,1
i love trains too.,0,0
cory booker please run 2020 we need you!!!,0,0
bannon represents the legitimizing of hate.,0,1
thanks for all you do on behalf of us 99% ers!,0,0
"[d-nj] sen. durbin, richard [d-il] sen. brown, sherrod [d-oh] sen. manchin, joe, iii [d-wv]",0,0
thank you for representing virginia with grace and conviction.,0,0
"you tell him, elizabeth!",0,0
be extremely careful around these new appointees.,0,1
"chuck schumer, you are a disgrace to new york.",0,0
2) my best friend is a cpt in the nh air nat'l guard and teaches me every day what it means to support the troops even if we don't support the mission.,0,0
i want you to be the democratic vp candidate.,0,0
"pissed at clinton, pissed sat trump, pissed at warren and obama.",0,0
"ty, patty.",0,0
clinton is potentially more dangerous than trump for the progressive agenda.,0,0
what a piece of shit you are schumer.. how bout you take those fake ass tears and shove them up your ass.,0,0
i am very happy to have sherrod brown as my senator.,0,0
"mrs.murray, please do not attend this clowns freakshow.",0,1
amen sen. booker i say bring it ✊ 🏻,0,0
i do not understand your unilateral yes vote for trumps dangerous appointees.,0,1
how about championing wall street reform?,0,1
governor dayton has proven to be one of our more effective governors in state history.,0,0
we are so lucky to have you!,0,0
"dear honorable congresswoman judy chu, you are awesome.",0,0
the # bernieorbust movement is huge and growing.,0,0
"thank you patty, for convincing me he's the right person for the job.",0,1
typical because in illinois it's chicago and that's it!,0,1
trump is an airhead.,0,1
i appreciate your explanation as i was pretty disturbed initially.,0,0
"yes, i agree with you senaator u.s. senator elizabeth warren, so let's all support the candidate for president who includes all theses issues in his platform, u.s. senator bernie sanders!",0,0
"but donald trump did not cause the behavior, or create the hate of those who targeted me & carried out hateful actions against me.",0,1
thank you amy for wholeheartedly supporting this.,0,0
thank you for your leadership on this!,0,0
brown will lose.,0,1
you know as well as i do that the laws in place in ct are stricter than the bill proposed.,0,0
their strength through pain and adversity are an inspiration to us all.,0,0
trump's boeing 757 is worth more than senator warren's whole monkey family,0,1
"as reported in the news, many senators have received millions of dollars by the nra to oppose gun control.",0,1
we now have the technology to count the popular vote.,0,0
"congresswoman degette, what efforts are being made in congress to stop the assault on social security and keeping the program solvent?",0,0
"miss warren,, we the people need help from u long term dumocrats,, who are hell bent on destroying the usa!!!",0,1
happy winter solstice and happy new year!,0,0
hes my choice for 2020. sorry hes not a woman but he is the whole package,0,1
she could choose ew as her vp.,0,1
thank you so much senator van hollen.,0,0
"they, even cnn was all over the lloyd story.",0,0
legal immigrants chuck legal your a lawyer you should know that!,0,1
"gender violence is a mealy mouthed, politically correct wimpy word usage.",0,0
too many innocent people (including children) are being killed and subjected to a life of fear.,0,0
thanks amy but the congress as a whole has got to start putting the people first not their party and our president is inept.,0,0
shine the light on the tpp!,0,1
hillary and bernie are on the same side.,0,0
"(i continue to muse about you and senator franken representing the 21st century, while the 6th continues to live in the 18th!!!!!)",0,0
what say you to your vote against us and for big pharma?,0,0
where were your tears when the terrorist were murdering us?,0,1
"america needs you now more than ever, jeff merkley.",0,0
"thank you so much for your important questions, senator kaine.",0,0
"c'mon elizabeth, partner up with bernie and let's make history better!",0,0
join democrats together to provide a stong front against this appointment.,0,0
keep up the fight sherrod!,0,0
the nra did not start taking money from firearms manufacturers until the cities tried to sue them for firearms violence.,0,1
", please don't let the gop run the country and keep hard working blue collar folks down, that's all the gop tea baggers want.",0,0
the people of oregon are intelligent and we don't abide by shortcuts such as recalls to solve our problems.,0,0
"strong work, senator warren...",0,0
"tulsi is one of many who could, and should, lead an organized progressive party.",0,0
i am grateful for your leadership.,0,0
good job patty!,0,0
trump and his ilk represent everything disgusting about this country.,0,0
happy birthday elizabeth warren.... thanks for being you!,0,0
"bernie on the other hand has been climbing significantly in all of the state polls during this same time, even in the south.",0,0
"i'm not sure that asking a company to be a partner instead of a profiteer in regards to a humanitarian effort is quite as controversial as advocating ""cellular welfare.""",0,0
"your with us, right sherrod brown?",0,0
how much did hillary pay you?,0,0
happy thanksgiving dear al to you too and your lovely family.,0,0
how can you two hypocrites continue to show your faces at veteran's events?,0,1
that's really cool amy.,0,0
as an employee and a afge union steward at tobyhanna army depot thank you for all your hard work,0,0
abortion is currently dramatically down because of women's increased access to reproductive health care.,0,0
bernie sanders had our hearts & minds & enthusiasm.,0,0
"really, i could care less whether you boycott the inauguration or not.",0,0
very sad that you voted for big pharma.,0,0
equality should not be up for a popularity contest vote by the people.,0,0
"thank you for your work, earl.",0,0
keeping weapons out of the hand of mentally ill people and criminals should be the highest priority.,0,1
i wonder if this woman realizes how naive she sounded today?,0,0
"amy, you and the rest of the leaders of this great nation should leave the internet alone!!!",0,0
run for president warren!!,0,0
"people eat moose, deer, fish, chickens, i see no animal activist protesting about those animals.",0,1
you are truly missed.,0,0
"thank you senator gillibrand, et al.",0,0
"prince was a dick & a junkie, but bob is a great talent & someone minnesotans can be proud of! ✌",0,0
"so kirsten, i'll ask / state again, how will this be paid for.",0,0
how dare you compare jewish settlers in israel to termites!!??,0,1
"reposting, repeating and sharing for warriors, anti-trafficking advocates and social justice change agents... thank you!",0,0
we are a democratic republic.,0,0
wish elizabeth would of run!,0,0
it would be nice if senator sanders would disavow the zealots among his supporters!,0,0
warren... you who claimed ai blood.,0,0
"you've always stood behind civil rights for every american, equal across the board.",0,0
i would like to hear patty's defense of her vote against importing prescription drugs from canada.,0,0
rip & thank you for your service to our great state.,0,0
"i will soon be sending a brief note to senator patty murray's washington state office, asking them to please review my blog contents and please reply.",0,0
peter welch---i hope you are not attending the inauguration?,0,0
"the psychos are going to be surrounding you, tammy.",0,1
there are so many illegal guns on the streets you won't make a dent with more gun laws.,0,1
"in the weeks to come, we should not be afraid to ask why, when an ar-15 assault rifle is the one thing that's common to orlando, san bernardino and newtown, we allow these deadly weapons to be freely available?",0,0
"i love big waves...... but when i think of calm ocean, big waves don't come to mind..... it's more like the ocean is glass with just the tiniest of waves lapping on the shore.",0,0
california is the most heavily regulated anti gun state in the usa and it does not stop one criminal from getting and using a gun to kill.,0,1
bernie sanders marched next to mlk.,0,0
"thanks, earl, for your courage in waiting literally five days before saying something about this tragedy.",0,0
"rick, you along with many other representative always talk about the work you do on vet issues... right after a scandal comes out.",0,1
"encouraging to see that, but deeply discouraging to see that, ""and human activity contributes to it,"" was a bridge too far for the senate.",0,0
bernie got thoroughly robbed and there's so much proof.,0,0
wyden you have lost your mind... i'm turning in my blue card.,0,0
"the world is fortunate to still have you, al franken.",0,0
"so now, please officially endorse bernie!!",0,0
"thank you for your ongoing service and commitment, tammy!",0,0
thanks sen. klobuchar for keeping this issue in the news!,0,0
bernie sanders postponed his campaign.,0,0
cookies in usa more delicious than thai produce.,0,1
"senator, thank you for continuing to fight the good fight despite all of the resistance.",0,0
"amy's awesome, many congratulations to her:)",0,0
"whenever you want to run for president, amy.",0,0
thank you for your courageous decision!,0,0
i am one who voted for trump for a multiple of reasons.,0,1
"absolutely right, rep yarmuth",0,1
i also support laws against straw purchases and a ban on transporting guns across state lines.,0,0
"kali - folks should also read frank rich's recent column - http: / / www.nytimes.com / 2010 / 08 / 29 / opinion / 29rich.html? _ r = 2 & hp and some of the history of right wing movements in the us, particularly about the american liberty league (which rich talks about briefly in his column) - http: / / coat.ncf.ca / our _ magazine / links / 53 / dupont-all.html",0,0
why are drumpf supporters on here defending that vile creature on this post.,0,0
advocating violence against peaceful rally goers is what this country has come to.,0,0
"i will not stand still, our democracy has been stolen from us and i'm going to fight as hard as i can to have democracy restored.",0,0
goofy ass pocahontas.,0,1
"pallone is nothing more than a cheap liberal pol, who should be put out to pasture",0,1
happy birthday and thank u so much for fighting so hard for all us americans!,0,0
merry christmas al to you and your family:),0,0
"it's people like you, debbie wasserman schultz, and psychopathic hillary, a liar, a cheater and crook who made me decide to go demexit!",0,0
we need to be protected from price gouging big pharma.,0,0
and assault weapons ban!,0,1
you're doing a great job brian - thank you for posting.,0,0
"i want you to be our first female president, but since you aren't running i'm all for sanders.",0,0
funding for reproductive rights for women is in jeopardy and we need you.,0,0
"elizabeth warren for president hillary rodham clinton's lesbian lover, eh?",0,1
you should not have voted against bernie sanders' proposed amendment to allow us access to pharmaceuticals from canada.,0,0
good for you i'm canadian but i'm very worried trump will get in what's wrong with america are they blind to what trump is doing,0,1
also make big pharma pay for their basic research now done through,0,1
she thought we in michigan might want to use our best asset to sell our state.,0,0
thank you to a wonderful woman who has contributed to breaking the glass ceiling--senator elizabeth warren!,0,0
thank you mr. brown!,0,0
"and the clintons would have likely needed to promise a powerful favor to that dnc chair, something more prestigious than being head of the democratic party.",0,0
i'm confused as to why you aren't bragging about selling out the 90% of americans who support clear labeling of gmos on food products.,0,0
where are the rest of the oregon delegation on this?,0,0
"i am so very happy you, tim kaine, will be the next u.s. senator from virginia!",0,0
racism at its best.,0,0
"you've been great regarding this important, life and death issue!",0,0
amy and franken also worked to bring the threat to mn.,0,0
thank you earl for great support!!,0,0
senator booker is a great man as well and trust your call on the vote... regulating the safety and quality of these meds.. just the right thing.,0,0
"i've learned so much about sustainable farming, and the beautiful lands of oregon.",0,0
he's a winner to the racists and an extreme success at showing us who they are.,0,1
chuck you are a joke!,0,1
"well put, al!",0,0
hillary is a horrible role model for girls.,0,0
thank you for your continued excellent public service and god speed your healing.,0,0
i advocate for unbs - universal newborn screening.,0,0
"respectfully, u.s. senator al franken, more people stayed home than voted for trump.",0,0
doug hendrickson please note that most advanced industrial countries have already banned gmo agriculture and they have done so after careful studies,0,0
"you need to stand up to pharma and walk the walk, not just talk the talk.",0,0
it's illustrative to note that ms. warren is using the same pejorative language to describe mr. trump that she is criticizing him for using in the first place.,0,0
thank you for educating and i forming the public about the atrocities of judgement happening inside and outside of hawaii.,0,0
uno feliz 2015,0,0
"americans come in all colors, all sexes, all religions (and no religion), all backgrounds, all income levels, all ethnic origins, all sexual orientations, all education levels, all ages, all mental and physical abilities.",0,0
senator chuck schumer what can we do on a local level with our elected officials?,0,0
those teeth contain valuable stem cells that those people may need one day.,0,0
trying taking a social problems college class and your eyes will be opened.,0,0
"as an employee, i had ""cadillac"" health coverage and a 5.00 co pay for prescription drugs.",0,0
"amy, if you want to fix things why don't we start from scratch and get rid of all career politicians and start from scratch!",0,1
95% of people want proper gmo labeling and you turn around and you let the pesticide industry write the whole thing.,0,0
minnesota is lucky to have you... along with the rest of the country.,0,0
the electoral college is a rigged system.,0,1
it is your duty to attend.,0,0
i bet all those weapons sold to mexican drug gangs had high capacity magazines... and who needs a barrett 50 cal to smuggle cocain?,0,1
you know the truth... you know that dumbass kid in ct didn't even use that ar15.,0,1
"betty - medicare advantage plans were invented by insurance corporations, supposedly to show how much more efficiently profit-seeking companies could be, relative to a government program.",0,0
"ms. klobuchar, i am a conservative.",0,1
i'm most looking forward to working my heart out for you in the 2020 presidential election.,0,0
so am i a bed wetting anti-war progressive dem also sharing psychic space with those war-weary isolationists?,0,0
you and the corporate dems gave us trump.,0,1
"senator booker, bannon has made no secret of the fact that he admires lenin and wants to destroy the government.",0,0
"al, for your claim about the cost of the flight and the money raised to be true, the money raised would have to be less than half what it cost to put air force one up in the air.",0,1
"d, a, b, c, - increasing minimum wage only drives up costs that eat up what they make.",0,1
"i couldn't have said it better, senator schumer!",0,0
the electors themselves may want to do more.,0,0
a good win for michigan,0,0
then why in the world would you vote against a bill to lower prescription drug prices???,0,0
"boy, i would be right beside you but am taking myself to dc to do the women's march!",0,0
"congratulatons tammy, i voted for you and i will stand by you whenever i can.",0,0
"more than 120,000 innocent civilians have died due to his shelling and bombing.",0,1
love trump's hate.,0,1
thank you for your amazing service to families.,0,0
thank you for all that you have done for equality!,0,0
please endorse bernie sanders-a true progressive!,0,0
"and you go, girl!",0,0
if you want to help distracted driving then endorse blue tooth driving only... i have yet to see someone hanging onto a phone use a directional signal.,0,0
"jon is in network called ""comedy central"", yes?",0,0
it is not about you; it is about the peaceful transition of power.,0,0
bannon is a very dsheartening sign.,0,1
i'm so proud to be a minnesotan!,0,0
i was about to harass you since you're my representative if you were for sopa.,0,1
please get in line with kirsten gillibrand and stand up for your constituents' desires for the direction of the nation and our state.,0,0
but hillary is a better option?,0,0
your characterization of the hobby lobby case makes the rest of your statement highly dubious to me.,0,0
chuck schumer you're fired.,0,1
throw your hat in the ring with bernie.,0,0
"kamala harris, can you say ""class action lawsuit""?",0,0
can always tell the trump supporters by the language they use.,0,1
and if you really want to get in the weeds and die quicker with numerous health problems then please follow the direction of the fda and its eating guideline.,0,1
"seriously, i'll take your seat at the inauguration.",0,0
"i do not believe in forced membership or big union lobbying in washington as they are no different than the corporations, banks, and wall st occupying k street.",0,1
"hold fast, kirsten!",0,0
maria guzman nieves,0,0
"shamelessly pushing the ""equality"" button is just one more distateful big lie propaganda tactic that's been used by promoters of same-sex marriage for years.",0,1
thank you for all the work you are doing on behalf of young people regarding the student loan problems.,0,0
amy klobuchar and al fanken along with about 10 other minnesota super delegates thumb their noses at the will of the people.,0,0
"you're so wrong, mr. schumer.",0,0
"rose colored glasses, senator - but the thought counts.",0,0
so you punching a student is not violence.,0,1
"you'd be a lot better than that female dog who has it, now.",0,1
so you endorse corporations having the power to sue countries?,0,1
sad to see so many respond with almost as hateful response as we are fighting against!,0,0
this is why we love you debbie!,0,0
so happy to have you as our senator!,0,0
"patty murray: if you really represented the people of our state, as soon as inslee put a moratorium on executions (against the will of those you are supposed to represent), you would have introduced legislation to block his actions, but you didn't.",0,0
there is a reason why the young generation is strongly supporting bernie.,0,0
trump but hillary has kkk supporters as well,0,1
"now, about cops executing dogs????",0,0
"what about hillary rigging the election, the voting machines controlled by soros and all the illegal votes they found!",0,1
go patty go!!,0,0
you think trumps big wall is free?,0,1
elizabeth warren for u.s.,0,0
"millions of americans can't afford their medication here, and you voted against lowering scrip costs for all of us 😠",0,0
"warren is absolutely right, and the reason gov.",0,0
i will not vote for udall,0,0
love you louise.,0,0
"you right al, when you don't work you don't get paid!!",0,1
you are not at the women's march?,0,0
good luck debbie - this republican-type thinks you're doing great!,0,1
silence will breed ignorance and violence.,0,0
thank you cory booker for working so hard on behalf of your constituents and all americans.,0,0
thank you for working so hard to get hcr!,0,0
don't think for a minute we didn't notice how much money you received from big pharma.,0,1
"even the rnc was smart enough to back down, and support trump, we all know the dnc will not do the same with bernie... so you wanted a republican.. we will give you the one we fear less... trump.",0,1
"i met her, and i met other women positively impacted by her life.",0,0
hello jim- ati hilscher here.... your post came into my facebook newsfeed - to my delight and happy surprise- i saw your post via bill maher - i'm very pleased to see your political career and success.,0,0
your thoughts would be appreciated.,0,0
"grow the fuck up, can't be any worse than the last 8 years.",0,1
elizabeth warren you bash trump and bring up john mccain while you are very fond of jane fonda.,0,0
thanks elizabeth for giving him a great start.,0,0
"thank you, senator kirstin kirsten gillibrand,,,",0,0
it's way over do sherrod we need to ban bombs!,0,0
wait.. i know... • she does not support single payer because the insurance companies would lose money while being unable to make money from cancer and diabetes … same with big pharma.,0,0
elizabeth is the best thing to happen to washington in a long time!,0,0
can't believe you sided with big pharma.,0,1
why can't we change the electoral college system?,0,0
thanks for bringing minnesota common sense to d.c. in a way that shows we can work together to get good things done on behalf of all americans.,0,0
sounds like you are a bernie supporter!,0,0
"that's nice, but if you really are for renewable energy sources, you've got to re-evaluate your stance on fracking too.",0,0
we progressives are still fighting.,0,0
her hate-filled rants lead me to believe that she needs mental health help.,0,0
"having said that, please convince your democratic colleagues that playing nice is not going to work with this administration or the republicans in congress.",0,1
"she has supported big banks for too long, and hasn't condemned them often enough.",0,1
i believe the amendment was to allow the reimportation of fda approved drugs produced in the us and exported to canada.,0,0
"love you, elizabeth warren!",0,0
"i am ready to be a mom in tennis shoes to do some serious doorbelling this fall, we support you 100%!",0,0
"you'll find answers, too, earl blumenauer.",0,0
"cory booker, why do you take their money?",0,0
"i'm very proud of the work you do for oregon, and when people complain about their people in congress in other states, i share what you do for oregon.",0,0
as michael jackson was about to sing on his world tour before his untimely death!!!,0,0
"please amy get this done, cause yes we are sick of all the fighting, your great keep up the great job.",0,0
isn't our electoral vote already committed to trump?,0,1
"to the people who feel this way — including muslims, immigrants, women, african americans, the lgbt community, and people with disabilities — let me be clear: you help make this country great and you should always feel safe and respected here.",0,0
keep up the great work rick.,0,1
thank you senators stabenow and levin.,0,0
i know that senator merkley will also be voting no.,0,0
thank you los angeles times for her as your choice!,0,0
"cory, you're full of shit.",0,1
"perhaps it is you, dutch, who is' ill informed '.",0,0
"i'm hoping you do, too, senator michael bennet.",0,0
"thanks for staying the course, rick, and supporting the only democrat in the race.",0,0
"if it's sold (and thus ""safe"") in the us, the pricy sold in canada and elsewhere is safe as well.",0,1
keith ellison you sir are an embarrassment to minnesota and the democratic process.,0,0
overwhelmingly supportive constituents are voting yes for warren!,0,0
we need a cheaper safer solution.,0,0
thank you for your efforts on behalf of minnesotans--and all americans.,0,0
bernie sanders or jill stein,0,0
the electoral college needs to go.,0,0
you shine like a beacon for all us...,0,0
i know we have alot of patty supporters all ready but i'd still would like to have patty materials to hand out.,0,0
this is a win-win for all of us < 3,0,0
what was the cost of medical and affordability in the 1960's vs. today... and why did it go up so much in the us?..... government spending or subsidizing does not always equal positive results.,0,0
"thank you, mr. ellison, from a woman whose maiden name was ellison, and proud of it.",0,0
warren 2012!,0,0
this is just another reason why i love you senator warren!,0,0
i am impressed that elizabeth warren is willing to dig in there and see if she can work with trump.,0,0
mr cleaver i am confused.,0,0
"for example - the warning for paxil: tell the doctor immediately if you notice worsening depression / other psychiatric conditions, unusual behavior changes (including possible suicidal thoughts / attempts), or other mental / mood changes (including new / worsening anxiety, panic attacks, trouble sleeping, irritability, hostile / angry feelings, impulsive actions, severe restlessness, very rapid speech).",0,0
"minnesota also has a high rate of voter fraud, thanks to you and our corrupt sos and ag, marx ritchie and swanson.",0,1
brown used poor taste with his disparaging remarks about the attractiveness of elizabeth warren.,0,0
i am the current president-elect for the california association of school psychologists and i am interested in your position as well as dr. carrion's upcoming efforts to ensure that ab3632 county mental health support is ensured.,0,0
"thank you for buying a prius that gets 1,000mpg but you overlooked the tiny detail that the 3,000 pound car was made from several thousand gallons of oil.",0,0
do you remember wickham court and the construction of a public housing development adjacent to a known superfund site?,0,0
"we elected trump to drain that, senator.",0,1
