text,true_label,predicted_label
anyone who supports the continuation of foreign nationals being illegally brought into our country should be voted out of political office and be cast into jail as the traitor to the american people that they are!,1,1
god help us all with a prez like obama,1,0
johnny you got him and more.,1,1
defend america and our constitution!,1,1
"the republican leadership quotes 18-20% of gdp as our historical spending average, yet this is the average from the last 40 years – inclusive of a bloated bureaucracy including massive spending programs well outside any constitutional authority.",1,1
"i also dont want bohener to annoit the likes of jeb bush, we dont need another bush.",1,1
what a shame to have an american flag behind you.,1,0
you and tillis should be ashamed that you have ignored your constituents and for the clear falsehoods you have written above.,1,1
"(and btw, the ryan plan would, under dynamic scoring, balance the budget long before 2041.)",1,1
gabby giffords destroys sen. crapo & 44 of his senate colleagues.,1,0
"wow, john cornyn, way to not say anything that commits you one way or the other.",1,1
"diane m. george glenn to speak wed. june 19,2013 in front of the u.s.capitol!!!",1,0
"mr. amash, i love your conservative fiscal ideas, but i now hear everything you say filtered through your endorsement of ron paul.",1,1
do your job and give this nominee the vote he deserves,1,1
support transparency not sopa!,1,0
both reagan and bush1 used executive action on immigration - this is not unprecedented.,1,1
"it is past time to stop obama's infringement on the constitution, the american people and this country!",1,1
he would have upheld his promise and you aren't doing what you pledged.,1,0
join democracy spring georgia or follow our page democracy spring georgia for more information!,1,0
"?... every single department but defense should be cut 2% a year for 10 years, and double that for the irs and dhs... budget would balanced and debt could be paid... period",1,1
since when do we allow executive orders to take precedence over enacted laws and the constitution?,1,1
http: / / heritageaction.com / 2011 / 08 / hill-staffers-get-hawaii-vacation-and-you-pay-for-it / maybe we could cut spending in d.c.?,1,1
"not everyone around here is a christian, however, which mr. johnson seems to be confused about.",1,0
"in fact, not raising the debt ceiling will be beneficial for the world's economy, yoho has decided: ""i think we need to have that moment where we realize [we're] going broke,"" yoho said.",1,1
give'm hell paul.,1,1
"sen. isakson visited nashville, ga yesterday.",1,0
under your continued failed leadership oklahoma seems to be regressing and continuing it's reliance on a 19th century fuel source.,1,1
"obama is destroying this country and congress, both houses, is complicit.",1,0
put pressure on the rhino republicans and blast them for the way they voted.,1,1
"the confederate flag should have stayed where it was and put to a ballot for the citizens of south carolina to vote on and decide what should be done and not the likes of al sharpton, the black panthers, the nan, etc.",1,1
"also, just think of all who has been slaughtered in the name of the us flag (indians).",1,0
senator mccain won't you please do everyone a favor and go back to arizona.,1,1
we need aid here!!!!!!!,1,0
he did not have them at this time when he was at the un.,1,0
they are on a mission coordinated by their ring leader in south dakota.,1,1
osama obama has gone beyond his authority 2 years ago!,1,1
i can not believe that today is tuesday before we default and you are still attempting to keep the government closed.,1,1
he seems to think that all the public will fall for his plan but most of us see right through it,1,1
happy thanksgiving mr trey gowdy!,1,0
its all part of his master plan to make us a socialist country.,1,1
"steve, cynthia lummis and john barrasso aren't any better.",1,1
impeach!!!!!!!!!!!!!!!!!!!!!!!!!,1,1
again -- for all the great constitutional patriots here: the u.s. constitution does not permit the recall of federal elected officials.,1,1
"it is only a hope mia, that our leaders hear the words of the people.",1,0
how about no tax and go back to import tax...,1,1
"if it comes true, the irs could fire thousand of thousand of tax dollar sucking employees and inject them into the real economy!",1,1
you kicked the can down the road to protect obama and the democrats.,1,1
you should've voted no to devos.,1,1
plus -- the cuban army owns the hotels so obviously all the money paid to them goes to castro.,1,1
"well, we no longer want you for congressman, and will vote to change this.",1,1
it's time to ride into the sunset with the rest of the no do nothing republicans in congress.,1,1
why can't the people stop him he is letting isis get away with murder while he is talking crazy crap,1,1
"well if we have a good representative from the republican party, we can win, but since you guys choose to backup a hittler clown we won't be able to get to the white house in years 😕 😠 😬",1,1
please work on getting the republican party to cooperate with each other and never pass up the opportunity to point out the untruths being fed out to the americans by the democrats and the liberal media!,1,1
rand paul has shown guts like no other politician......,1,1
john kerry is an idiot!,1,0
the affidavit mike zullo presented to the alabama supreme court this past month contains enough evidence to remove this president from office.,1,1
betsy devos is not qualified.,1,1
"as lynn says, we don't have a revenue problem, we have a spending problem.",1,0
god bless you for bringing what the people want to government.,1,0
he needs to go away before next january.,1,1
like obama is going to do anything!!!!!,1,0
"sorry, sir, i don't beleive it for one second!",1,0
prayers sent for senator scott and his family.,1,0
it's my belief that our republic should adhere to constitutional rule of law.,1,1
it's time to vote all you incompetent congressmen out of office and senators also!!,1,1
"keep up the good work, tim scott!",1,1
"but i do agree about medicare, it is socialist as well.",1,0
"then they might take a little time and actually pass a budget, maybe even a balanced one.",1,0
most un-transparent administration in history - bar none!,1,1
boehner should be history!,1,1
traitor obama doesn't care about this country.,1,1
keep up the fight and we will continue to pray for you.,1,0
i've taught for thirty years and i've never lied to my students the was mr. romney lied to the american people tonight.,1,1
it was okay for obama to be traipsing around cuba for his photo op.,1,0
listen to the people that elected you and vote no!!!,1,1
"mr. rammell's remarks have not only brought criticism on him, but - in the nature of partisan politics - anyone who is even remotely affiliated with any idea he may ever have espoused.",1,0
you have lost my vote and the vote of my entire family.... you are a failure.,1,0
i know he was in nwa for a town hall meeting.,1,0
"to all those who follow senator john thune, let's spread the word and let those liberal democrats who are 'yes mr president what can i do for you, instead of saying, what can i do for the american people who send me to congress'.",1,1
"senator moran, across the political spectrum parents and educators fear the appointment of the supremely unqualified betsy devos.",1,0
sales on the internet should not be taxed,1,1
do not reelect boehner for speaker.,1,1
this is why my vote for president this year is trey gowdy!!!!,1,1
"you voted no, but there will still be a debt increase.",1,0
"perhaps we the people just don't matter to them, or that our opinion's just doesn't matter to them or it just dose not fit into there grand scheme for this nation!",1,0
"simple answer, no!",1,1
i am tired of the politicians talking about illegal immigration but they do nothing about it.,1,0
"""terence, it is a fact that revenues were higher under reagan when the taxes were lower.""",1,1
"obama has a working relationship with the muslim brotherhood and qatar, saudi arabia, turkey.",1,0
"vote gary johnson 2012, so we can have rand paul 2016!",1,1
ben sasse should stop and think and realize that trump does not intend to make any changes alone.,1,1
spoken like the pussy you are ryan!,1,1
a little late don't you think?,1,0
john w as far as i know those people that descended on the capitol to get higher taxes did not write their own check to the treasury.,1,0
arriba marco gue.,1,1
"however, it is better than my friend in tn (and in a similar business).",1,0
we need the votes to stop the veto now!,1,1
"only twice in our history has the constitution been read on the house floor, boehner's house.",1,1
"if he had said no, the hawk republicans would be puffing up on the other side.",1,1
although liberty candidates are unfortunately currently in the minority within the gop.,1,1
i heard a former treasury sec say that it is already a law that the interest on the debt be paid 1st no matter what and that this country takes in enough funds every month to pay that interest payment.,1,0
congressman king says we can not vet the refugees.,1,1
i believe we already know the outcome of any straight up / down vote in the senate concerning planned parenthood and obamacare.,1,0
"colon powell had more proof than mccain, graham, kerry and obama combined.... and he was still wrong.",1,1
he should veto it.,1,1
obama is intent on destroying america!,1,1
"congressman poliquin, please point out to both d. and r. parties that mrs. clinton jeoparadized our national security by not having a secure (.gov) email address.",1,0
"thx joni, if you ever see rubio tell him for us that he is a loser for not showing up.",1,1
obama has to compromise - do not raise taxes regardless of what he wants to call them.,1,1
get out the vote and vote obama out of office!,1,1
i wouldn't vote for emily cain if she was the only one running...,1,0
"""over the course of his presidential bid, sen. marco rubio called donald trump a"" con man ""who was"" dangerous ""and unqualified to control the nation's nuclear codes.",1,1
i hold obama accountable.,1,0
"when we have elected representatives like you, we might as well throw the constitution out the window and bow down before the president as king.",1,1
"as long as we have american citizens in need, all foreign should be stopped.",1,1
i agree with you either a flat tax or a sales tax to make it fair to all.,1,1
please get that arrogant commissioner & wipe that smirk from his face.,1,1
"merry christmas to you and your family, tim!",1,0
praying for this family & the loss of this precious little boy to this senseless tragedy.,1,0
obama has no respect for the constitution of the united states.,1,0
"seriously, reconsider your position.",1,0
"of the irs, all their supervisors and managers should be arrested immediately for treason.",1,1
"speak loudly, mr.",1,1
"you are a positive example of leadership, ted poe.",1,1
mr constitutional scholar.,1,0
"dear friend rand paul... tell the other side of it, please.",1,1
"you also need to support the senate regarding this ""deal"" as a treaty.",1,1
regardless if it passed the house and the senate... there are not the votes to override a veto.,1,1
and why the hell don't you guys impeach the impostor in chief?,1,1
show them what mit graduates from kentucky can do!,1,1
no bush was agood president cant say the same for obama.,1,1
"most notably, it's kept on servers which have no internet connection in order that it not be hacked or taken from those servers.",1,0
"jerry moran, our propping up of an apartheid regime in israel is unconscionable.",1,0
"when paul is president he will be the worst, next to bush, schrub",1,1
we are rooting for you mr. paul.,1,1
speaker boehner was not the only option.,1,1
defend our rights and our ability to choose... that's all i ask for government,1,0
a veto can be over ridden.,1,1
"if you're serious about creating good-paying jobs in the us and protecting consumers and families, please support hr 2366, the online poker act.",1,0
a little late to the game mr. speaker!,1,1
one of them in southeastern oklahoma.,1,0
standing with rand.... he is the only candidate who is not apart of the elites new world order agenda...,1,1
"you should be ashamed about rebuking dr. carson for his comments, so far we still have free speech in this country!!",1,0
"well sir, here's to hoping arizona has been jarred awake and votes your rino butt out of office.",1,1
yes rand i will sign a class action law suit against our government taking our 4th amendment rights away by using our phone records and internet records with out probable cause!,1,0
sc loves trey gowdy!,1,1
close our borders.we kno they r on us soil,1,1
at least we agree he is a total buffoon.,1,1
graham was correct.,1,1
elise check with your constituents to know how they want you to vote,1,0
"no american lives, no american dollars for israel.",1,1
senator paul i think you are doing an excellent job and that is why kentucians sent you there.,1,1
i wish all republicans would now turn their criticism toward obama.,1,0
carson and fiorina,1,1
"i would expect this of rubio, but not you tim scott.",1,1
what is a big deal is the slow erosion of our liberty.,1,0
"tom mcclintock, stop lying to your constituants.",1,1
"as one of your constituents, i am sorely disappointed by the lack of decency and leadership shown by our georgia senators.",1,0
"maybe we should just get rid of the word, no one is using it!",1,1
"the number 1 job of the president is to protect, preserve and defend the constitution of the united states.",1,0
when is the next town hall meeting near okc?,1,0
obama is just happy he got to release 5 terrorists.,1,0
praise god for releasing these men!,1,0
vote trey gowdy as speaker of the house.,1,1
joe white and tim rice sold us out.,1,1
don't expect comrade eric holder to be very forthcoming!,1,1
"you all better listen up cuz we the people are ""done"" with this $hit!!",1,1
congress must act to slap obama down hard.,1,1
"if you can't impeach hillary or convict her, let this go and tell ryan to do the same.",1,1
people are listening now sir!,1,0
"what is congress going to do to fix it, immediate impeachment of comey, and lynch would be a good start, but the congress does not have the backbone.",1,1
devos isn't qualified to run a one room school house.,1,1
ryan is not a fiscal conservative or truly for limited government,1,0
unfortunately all of the rigs have been removed from south texas and already the local economy has been impacted.,1,0
great job tom and team!,1,1
[voting for cloture is a vote to fund].,1,1
couldn't make it tonight i lost my mo … anyhow yall don't need us old guys... hangin round the night life aint no good life ….,1,0
"if they are here illegally, arrest them then deport them!!",1,1
"that's funny lynn, i thought it was paul ryan and your fellow republicans.",1,1
defender of the constitution and the bill of rights.,1,0
sounds like rubio understands that and is willing to make it that way.,1,1
"marcus gully nailed it, but more specifically, much less government such as obamacare repeal, movement towards a flat-tax, welfare reform (shoot for 20% as opposed to 40% +), permanently defund planned parenthood!",1,1
no isn't a plan!,1,1
i listened to speaker ryan yesterday make excuses for this spending bill.,1,1
no -you don't get to watch as the senate held up a nominee for over 8 months and then speak about timely fashion.,1,1
preserve for me the liberty the constitution gives me.,1,0
lets default now and get it over with instead of kicking the can down the road which will lead to a much harsher default later.,1,1
i thank the lord for men like you.,1,0
where does he stand on deficit spending?,1,0
if you repeal it all the democrats will say you are against the few things that are actually worth keeping.,1,0
you bet he is.... and you better stop hanging around with lindsey.,1,0
i think all you guys need to shut up bragging about what you've done or what you're gonna do..... and do it!,1,1
"senator scott, i voted for you but with due respect the flag has come down because of hate and bigots that can not see pass your nose.",1,1
our children deserve better than betsy devos!,1,0
lets see if romney / ryan can do any better and fix our nation in 4 yrs if not vote them out just like they want obama out,1,1
conservative voice?,1,1
you are out of sc.,1,1
i am defriending you because you are nothing but a rino!!,1,1
it violates christian rights and beliefs.,1,1
glad boehner made speaker!,1,1
"endorsing romney did not change the man that rand is, what he believes in, or how he votes.",1,1
then when the lights go out in dc the president and his cronies would wake up.,1,1
"cathy mcmorris rodgers, it is happening on your watch when you could do something about it.",1,1
paul ryan is a dream republican for the democrat party.,1,1
he wants to cut taxes to hard working americans and wants a health care system that actually provides health care.,1,1
so is snowden able to come back to the us and live his life as a free man?,1,0
"i own padded horses and flat shod trail horses, and i love them all!!!",1,0
"after what senator mccain has given his country, shame on anyone who questions his loyalty.",1,0
"thanks, tim scott for your vote!",1,1
i support sen. graham.,1,1
"the same for you senator scott, and god bless you!",1,0
"to make it even worse, good portion of conservatives stayed home in 2006,2008. the real question is will this change?",1,1
we must get back to the morals and values that our u.s. constitution was written on.,1,0
reason enough to appreciate our president securing our borders.,1,1
they have an unending contempt for the american people.,1,1
"you sir, are proving yourself to be a fool, with no discernible ability to understand foreign policy decisions in our nation's history.",1,1
"just dont ote for anything unconstitutional, stop the illegal wars, and stand up for liberty like your father and america will love you",1,0
this is still predominately a christian country.,1,1
no candidate can change it.,1,1
i bet the people on here that are attacking a great american never served our country.,1,1
rand paul you are so right.they want to raise taxes to pay the union back.obama want to go over the cliff.we need to pray for our country,1,1
"mia, never forget where you cme from.",1,0
most federal land should be put up for auction.,1,1
"this victory means nothing if you, the republicans, don't start governing as the constitutional conservatives many of you claim to be.",1,1
knowing and actively denying aide to known units under threat is treason!,1,1
repeal this garbage now before it destroys america.,1,1
and how they spend every cent of our tax money,1,1
i am not from sc but i am so glad to be following you on fb... keep up the example you set for.other politicians.,1,0
"on june 11, 2015, the senate appropriations committee marked up the commerce, justice, science, and related agencies appropriations act for fiscal year 2016 (h.r.",1,0
some knew blood like reagan was.,1,1
"senator mccain, i would so happily have voted for you if you hadn't run with what's her face.",1,1
"not until we the people figure it out and take back our constutional control, will we be allowed to be a free nation again!",1,1
need to check this out mia http: / / www.allenbwest.com / allen / ouch-obamas-progressive-fascism-just-took-one-in-the-shorts,1,1
"is is not ridiculous that marco rubio wants ""border security triggers""?",1,1
"we do have a spending problem we have over 30 military bases in germany, why can't we reduce that to 5?",1,1
"graham, just go out and just smoke about 6 or 7 grams!",1,1
thank god for mia.,1,0
i have nothing but contempt for rinos who jump on the bandwagon.,1,1
why are you endorsing rino marco rubio for president?,1,1
"resolution authority is the opposite of tbtf, so i dont get your rhetoric.",1,1
"obama is muslim and it's jihad, bring our troop home.",1,1
or did jesus say that those who don't believe in him (jesus) are going to hell?,1,0
we all know mccain was in hillary camp,1,1
i am so disappointed by the republican party and donald trump,1,0
you guys going to stand up to this tyranny or what?,1,1
i disagree with leaks concerning private healthcare discussions from the republican retreat that are portrayed as division within the party.,1,0
abraham lincoln (thank god he was a repulican) then george bush 1 & 2.,1,1
hopefully he will nominate ted cruz for supreme court justice.,1,1
too many republicans are not conservatives.,1,1
"my sincere thanks goes to president obama and his administration for blatantly ripping the covers off of liberalism, which liberals in both parties have practiced in stealth mode since the 1800's, sucking a lot of conservatives into supporting them on their way to socialism.",1,0
"mia, talk to trump and run as vp!",1,1
ida's sick to my stomach in 2004 when the irs targeted the naacp and i heard absolutely nothing from people like you on this issue then.,1,0
it is passed time for the u. s. congress – senate and house of representatives – regardless of party – to protect american citizens instead of the funding illegals in this country.,1,1
"obama may have changed sides in the war on terror, the american people have not!",1,0
"we all respect us people, but mr obama is going to kill civilians and our army, we can not believe that us will support qaeda, syrian soldiers are fighting terrorism to protect syrian and american at the same time.",1,1
"either way, they are either a circumvention of the constitutional power of congress or they are earning my tax dollars for a cush job.",1,0
i have absolutely no confidence in either party to do what's right or best for our country!,1,0
"senator graham, you are right.",1,1
"congress, the president and the supreme court sold the american people out!",1,0
its not the same without tim russert,1,0
lets not try and sugar cote it now senator.. you voted to remove the flag!,1,1
you are a great representative mr.,1,0
"marsha, i'm really beginning to like you.",1,0
"the irs states that in 2016 the cost for a family to obtain the obamacare insurance will be $20,000.00.",1,0
how do you suppose the government cuts enough money to fix this problem overnight?,1,1
"that said, they have the right to life, liberty and happiness, not the right to welfare and free education in the usofa.",1,1
good point sir.,1,0
why does congress get to be exempt from obama care?,1,1
our president needs to wake up and hear the american people.,1,0
the only principled vote is to vote no on devos.,1,0
john mccain exposed by vietnam vets and pow's www.youtube.com [[share]],1,1
i can't imagine why anyone cannot see what rand paul is trying to do.,1,1
stay the course scott.,1,1
"if obama will come to the table with that intent, he just might make compromise history.",1,0
kevin - then the military would have to go back to the draft.,1,1
he is a federal employee but he is hired at the grass roots level.,1,0
"among them are veterans tom cotton and joni ernst, proving unfortunately that military service alone does not a patriot make.",1,1
this guy continues to be one of the best politicians in tennessee.,1,1
plus we probably need someone to post that video where those kids chase dr paul down in the senate building and then make their best surprise faces when they get yelled at... yes.,1,1
cut congressional pay and salary to avg salary of american homeowner!,1,1
god bless the us and keep the loved ones of these men in their prayers,1,0
defund the unelected abc agencies under the office of the president.,1,1
there's no reason to think obama and the administration are not working for their swift release.,1,0
"we need to be fight our over reaching, over powering government, too big socialist government coup here!!",1,1
"you, sir, have made it abundantly clear in recent months that you have abandoned your conservative roots, become a mccain puppet.",1,1
obama is going to ruin our great nation,1,1
our president seems think he can do what ever he was too!!,1,0
the gop plan is to leave millions without health care including tens of thousands in south carolina,1,1
nation needs to be on the dave ramsey envelope system!,1,1
our government departments are inefficient to the point that we are 19 trillion past common sense.,1,0
my prayers for your comfort and peace...,1,0
no clause in the constitution could by any rule of construction be conceived to give to congress a power to disarm the people.,1,1
"james, you aren't my rep (your district is literally across the street from me) but i am thankful you are willing to speak the truth.",1,0
if the congress hadn't compromised so much to pass the affordable care act then it would probably be a better law.,1,0
the liberal states of america and the conservative states of america.,1,0
costs are down on ins.,1,1
"our president is so wrong, he needs to enforce the laws in existence as should all in office.",1,0
ndaa also eroded our 4th amendment.,1,1
marco rubio speaks commun sence.,1,1
"mr. mccain, are you happy with what people post?",1,0
forget working with him -- impeach him!,1,1
"better yet, get rid of corporate welfare and the constitution has nothing to do with unemployment",1,0
i'm done with these establishment republican bums.,1,1
"stop obama period, he is destroying our country, what the hells wrong with you people!",1,1
"praying for successful surgery and recovery, dr.",1,0
we need a southern nationalist party and boehner is helping us develop one.,1,1
"yes they should be held responsible, americans lost there lives protecting others.",1,1
the u.s. constitution 2nd amendment is not under threat.,1,1
there was a cow tax at one time being introduced to cut down on methane produced by cows farting.,1,0
their flags are modeled after this flag you hate so much.,1,1
we are ashamed of our government and that is why we don't believe a word they say!!!!,1,0
i believe in you sir,1,0
the house holds the purse strings.,1,1
we must change ths and stop the left from denigrating every person of color who runs on a conservative platform.,1,1
where was this concern when you had a republican president doing the same thing!,1,1
"most importantly, the media would have let obama get away with refusing to debate.",1,0
mia for speaker!!,1,1
i pray everyday for an awakening in america.,1,0
you are a true patriot and we need you in 2016,1,1
it is very frustrating hearing everything this administration gets away with.,1,0
give a solution to working with congress to clean up obamas mess.,1,1
just when is congress going to do something about this man??!!!,1,0
"mr. 44%, what are you doing about it?",1,1
"washington, dc needs to be swept clean of all these people.",1,1
i completely agree sir and if you weren't a politician i might actually believe that you meant it...,1,0
the administration refuses to cut those because they never want a balanced budget and by cutting in areas that hurt americans more directly they feel that public opinion will sway toward the notion that we cant afford to cut anything.,1,1
now either abolish it or defund it while you still have the power of the purse.,1,1
it is time for our government to step up and guaed our borders!,1,1
holder is the most corrupt ag ever and their agenda is an evil one.,1,1
"no we once were but that exceptionalism is being squashed by the socialist in government, media, etc.",1,1
stick a fork in the gop- you have made sure we will never see another republican president again.....,1,1
just heard senator moran on fox news.,1,1
he will fight for our issues he is a good representative.. he was district for first and they split it and he moved now we have diane black.. so help us out here...,1,1
"is there a such thing as christian anger, well ask jesus about what he did in his time about the fed reserve bank!!",1,1
"i can give you a few: arming the enemy, going to war without the approval of congress (libya and syria), violating the constitution (on multiple occasions).",1,1
hillary 2016. rand paul -what a clown.,1,1
i qualify more as a third party candidate.,1,0
"wow guys the republican party is a complete sham, there are very few republicans left, christie is a now nut and in with the banker elite that is trying to enslave us, he is no good and is a closet liberal",1,0
your vote for devos lost you my vote for you.,1,1
i wish the our nation's leaders had the conviction and courage our founding fathers did.,1,0
round up the texas & other republicans and do something!,1,1
"a lot of what gop congress did was bad during bushes era, that is why tea party arose, it did so against gop not obama at first.",1,1
yes susanne our country has never bn in this state of hate since this muzzie has bn in our wh,1,1
he needs a vacation from government.,1,1
it's just goes to show that the american people still think that the government has any real power.,1,0
kerry is a spineless traitor.,1,1
ashamed of you ryan.,1,1
"and, sir, senator lamar alexander has cosponsored the ""ensuring pay to our military act"" as well as senator bob corker.",1,0
love you rand!!,1,0
"tom mcclintock, that is too common sense for california.",1,1
socialist theories aren't even as plausible as some of the other ones that have already fallen by the wayside long ago.,1,1
i'm praying for our nation if this thing passes.,1,0
merry christmas and god's blessings for your family.,1,0
we need more people like you and rep joe wilson from sc to watch out for us.,1,1
"paul ryan, where the devil were you during the campagin?",1,1
well said brother!,1,1
i completely agree with your stance on the irs involvement with obamacare.,1,0
"shipping 10,000 muzzies into this country is treason, no women or children, only grown men america is being invaded an congress has done nothing to protect the people of the united states",1,1
"but to suggest it as a national policy is faulty, and, as i have stated, directly against libertarian party ideals.",1,1
the people in cuba are still oppressed.,1,0
you cannot forget that congress is borrowing the money that you all see fit to give away and we outside of washington pay the bill.,1,1
"please, stop supporting this partial govt shutdown.",1,0
do a little research on the uintah basin in utah and pinedale area.,1,0
i hope he brings you on board,1,0
deny... and lets face it - there are no republicans plans to repeal it.,1,1
it is time to admit that marco rubio is a lying traitor well suited to represent the unamerican ignorant bigoted traitors in the state of florida.,1,1
the muslim brotherhood is very good at media manipulation.,1,1
"i suppose the american flag fought the oppression of slavery, or of segregation for the past 238 years?",1,0
"god bless you and your family, sc and the united states of america.",1,0
john barrasso i keep seeing these posts about being on this show on fox and asking us all to watch.,1,1
obama is not a socialist.,1,0
even worse is congress has not done anything to get him out of our white house.,1,1
lamar alexander started the downward spiral of education as governor and secretary of education.,1,1
i hope the rumor that obama will nominate holder for a sc justice is wrong.,1,0
did you vote for treasonous paul ryan?????,1,1
"as someone who voted for tim scott, but does not pull the party line hammer when voting because our country actually needs the sensibilities of both parties, everyone needs to r-e-l-a-x.",1,1
how long is mccain going to use his service in the military when he does little to help the military's wounded vets,1,1
time to get this administration under control and do the job we voted you in for.,1,1
he is leaving the 2nd amendment alone.,1,1
"trent franks is a good man, but in these troubled times i hope he chooses by his conscience rather than corporations / pacs that use our politicians like tools - i.e.",1,1
liar and a traitor.,1,1
yes sir i do have a question.,1,0
we do have a spending problem.,1,1
"no, no, no, why is he not impeached yet?",1,1
no replacement for aca.,1,0
"it won't stop here, tim, that is the problem.",1,0
please can't we get him impeached?,1,1
"the veto was a claim that congress was trying to skirt the ""normal"" executive review process.",1,0
he wants the illegals to have those jobs.,1,1
john mccain is a disgrace to this country and a disgrace to the uniform he once wore.,1,0
i think that conservatives may have overplayed their hand on this one.,1,0
"let's not forget pelosi, reid and obama's other accomplices helping him with his agenda.",1,1
christie is a mean spirited man and is often shows a more worldly disposition rather than a humble christlike one.,1,1
"no tax increases, reduce the deficit, cut out a lot of government red tape and reduce the size of most government agencies because of so much over-lap and duplication of services / job descriptions / irrelevance to today's society..",1,1
absolutely it did.,1,0
1315 - senate has taken no action to date h.r.,1,1
we should abolish the irs and go to a flat tax or at least a simpler code.,1,1
president obama's goal is shut down the coal industry.,1,0
why can't you guys do something about him?,1,1
u. s. goverment,1,1
"lastly, i believe that it is time to bring accountability back to government, impeachment proceedings should be started immediately for this entire administration and all appointees including judges.",1,1
"yeah, he's had his hands full cleaning after this mess the bush left, do you remember the reason why we got in this mess?",1,1
continuing to pray - god bless you!,1,0
"and yes, join rand paul in the filibuster.",1,1
stand firm against funding obamacare.,1,1
she has no qualifications and she will ruin our public school system with vouchers.,1,1
it is our enemy!,1,1
it makes sense that a senator from oklahoma is his friend.,1,1
vote no on cloture.... thanks for standing up for the american people.,1,1
i was just coming to ask you to help us defund planned parenthood.,1,1
it's not even the same bill it was in 2010. it's whatever obama and reid want it to be....,1,0
i don't wan't socialized medical care in america.,1,1
"chris christie is known in six eastern states, and that's it.",1,1
keep fight rand paul i stand behind you and liberty; the constitution,1,1
"ok vern, when are you ""guys"" going to take obama down?",1,1
praying for wisdom and strength and courage... and comfort in the knowledge that the lord's plans and thoughts and ways are so much different from ours.,1,0
"go to see you finally got on board, better late than never!",1,0
to bad you didn't listen to the thousands of teachers and constituents who asked you to vote no on devos!,1,0
anyone who has a clue knows you are our man in washington,1,1
may it be a great year mr. scott.,1,0
really rubio which side are u on,1,1
"we could've used you a months ago mr.ryan.what i don't understand, is how the clintons have been getting away with this for so long, they all need to be locked up, you guys owe it to the american people.trump 2016!",1,1
i swear our federal government has lost their minds,1,0
lee- how about a real background check on obama - lol,1,1
this conservative republican cannot agree with that vote.,1,1
get in there and support ted cruz and mike lee!,1,1
"though a marylander myself, i feel you help support me and many other americans living outside south carolina in the great country of usa.",1,0
"(alinsky) also, fidel is dead and has been since his brother took over.",1,1
obama does not like this country.,1,0
"wait, isn't the debt cieling limit being increased to pay the debt that you already have incurred... yes, sen. hatch... this is money that washington has already spent.... do you think that i could get away with not paying my debt... nope!!!",1,1
my heart goes out to the families of the emanuel 9 and our charleston showed love and humility.,1,0
