text,true_label,predicted_label
trump is a lunatic,0,1
you seem to be a courageous minority of one in congress to stand up to racism and injustice instead of opting for the congressional tradition of quiet cowardice and unjust status quo!,0,0
cory booker just committed political suicide by revealing his corporatist loyalty to his big pharma donors!,0,0
all of the things you listed as hanging in the balance of this years election will remain completely unchanged under hillary clinton and yet you yourself couldnt do your part by endorsing senator sanders.,0,0
the people of flint deserve much more than our state is doing for them.,0,0
and i thank you for all of your tireless efforts and your support for our military around the world!,0,0
@ john - many of the trolls are not even real people - they are fake profiles created to make it appear as though that many people actually agree with the tea party.,0,1
glad to hear chuck supported 9 / 11 .by saying they we're welcomed.,0,1
"trump says he's not received 1 call complaining about radioactive fracking pipelines that will give our children bone cancer, when these high pressure, high volume pipes leak radium 226, 228, and uranium 238 into our water supply.",0,1
the democratic party is also split.,0,0
"my husband owns many firearms which are kept locked in a gun safe, until practice shooting or hunting.",0,1
"i stand with you, senator booker!",0,0
thank you for your work on this protection for women.,0,0
"@ ron pidgeon if you are using stats say gun violence is a problem we are a country of 300 million people over 500,000 people will die because of cancer this year.",0,0
we love you jackie.,0,0
where were your tears when obama did the exact same thing?,0,1
"but considering the the united states is mostly white men, trump may actually be president and if that happens, the us is going to experience many more wars.",0,1
"we need you kristen to get up on your soapbox, and bring a majority of like minded senators with you.",0,0
"sometimes sen. brown must want to yell ""duh!""",0,0
i think elizabeth warren should be the first woman president of this country.,0,0
warren for potus 2020!!,0,0
"understand accoring to springfield papers, ms. duckworth is under investigation for misuse of public money.",0,0
"not saying i'm voting for trump, hillary, or bernie.",0,1
we worry about terrorists abroad while fellow citizens slaughter each other wholesale here at home.,0,0
"no guarantees he'll get a job as an accountant after college, but he'll still have about $50,000 in student loan debt to repay.",0,0
thank you for working for the people in minnesota and all states.,0,0
is there democracy in the democratic party.,0,0
amy you need to run in 4 years!!,0,0
keep up the good fight rick!,0,1
so sad to hear about the upcoming whole that jon stewart will leave behind.,0,0
fyi - what the hell is this sellout?,0,1
"al, please work to eliminate the electoral college.",0,0
you're truly one of those rare politicians who makes me feel proud to be a democrat.,0,0
this list from open secrets does not show a contribution from planned parenthood to rep. pallone for 2010. or 2008. or 2006. http: / / www.opensecrets.org / pacs / index.php,0,0
"thank you, jon.",0,0
i am so glad to meet you in person here at standing rock.,0,0
"could it also be there is a connection between closing down so many mental hospitals, and cutbacks on mental health?!",0,0
"i doubt that you read facebook, senator gillibrand.",0,0
it's still so sad after all these years... rip,0,0
"i'm not being sarcastic, i'd like to draw attention to your philanthropic and humanitarian efforts, so please.. post away.",0,0
"she ran on a database, rather than on an argument; the more trump alienated and motivated her base, the less she felt the need to make any discernible case.",0,1
u rock amy!,0,0
"do not ever ""boo"" bernie sanders again.",0,0
"start gearing up for 2020, ms. warren.",0,0
i feel a strong backlash from a group you didn't see coming mr. wyden.,0,0
senator - you are the best!,0,0
"shame on you amy for including me, a hard working washington cty tax paying citizen, in your quest to spend my money!",0,1
"merkley your a piece of garbage, i am not a racist, have many illegals hispanics i am trying to help get legal, i worked fields right along with them.",0,0
ty kirsten same 2u,0,1
if bernie doesn't get the nomination then you can drag your welcome trump suit out.,0,0
merry christmas elizabeth.,0,0
the prices keep climbing at a record pace when big pharma sees there is a need for the medicine.,0,0
"wonderful to meet you today, senator.",0,0
"barbara and other rightwingers, are you prepared to defend the donut hole, preexisting conditions, and recision?",0,1
proud that you're my representative,0,0
"i hope and pray you will run for president in 2020, senator booker!",0,0
what we don't know is why you haven't endorsed sen sanders yet.,0,0
"i encourage you and other democrats to get trumps cabinet picks confirmed, especially rex tillerson and jeff sessions so the president has the competent people he needs in these important positions.",0,1
"but our state of nj, unions are king, so their influence is apropos to my argument (nationally i would disagree with that).",0,0
al i miss hearing you on the radio.,0,0
in two years we can pursue another democrat senator who promises to forsake donations from the pharmaceutical industry.,0,0
cory booker - stop making statements just to make news.,0,0
thank you mr durbin for all you do for our state and our country.,0,0
"happy birthday and are you ready to give others a happy living wage, mate.",0,0
if you like your job you better support bernie and we the people you work for.,0,0
"thank you, and happy new year.",0,0
thank you sen merkley,0,0
"doin 'my best, cory.",0,0
like @ bernie sanders facebook page.,0,0
thank you for saving us from those renegade canadian pharmaceutical manufacturers who are pumping canadian citizens full of unsafe drugs we keep hearing about.,0,1
we stand with you kirsten gillibrand,0,0
"the wrong bill passed the senate today, thank you al for voting for gillibrands bill",0,0
i would like to know if any actions have been made in marriage equality and lgbt rights.,0,0
i need you to run in 2020,0,1
happy new year dear lady.,0,0
and you are no better than the current candidates running for office mrs warren,0,0
hillary is very vulnerable to that accusation because it's true.,0,0
kamala 2016!,0,0
i believe that my daughter is paying about 7% on her federal loans - she graduated a couple of years ago.,0,0
and will be leaving the democratic party along with millions of other democrats.,0,0
it would be nice if no one attended his inauguration!,0,1
thank you for your dignity in leadership!,0,0
"i would not and will never vote for trump, the same goes for hrc since as much as i dislike trump, he put her in her place a number of times regarding her true colors, her blatant hypocrisy.",0,0
thank you and have a wonderful and peaceful passover to you and your family.,0,0
"proud of you, chuck, and greetings from athens, ga.",0,0
and we have to wonder if there is a mental health issue in this country.?,0,0
thank you for all of your good works.,0,0
"it's clear to me that if members of the u.s. senate refuse to change the laws to reduce gun violence, then we need to change the members of the u.s.",0,0
so how do you feel when you see hillary vetting the de-regulation pusher kaine for vice president?,0,0
i've always had a lot of respect for mr. schumer and know he has the nations best interest in mind.,0,0
"happy mothers day, sen. stabenow!",0,0
"there is nowhere on your page, amy klobuchar to introduce a question on something you aren't currently posting on.",0,0
you've overstayed your welcome chuck.,0,1
nor am i saying hilary is great (she is not).,0,0
how could the democrats have failed us so badly?,0,0
join us at the women's march on washington!,0,0
lucky minnesota has some great people representing it and you are at the top of the list.,0,0
corey booker sucks.,0,0
now i know schumer is a total idiot.,0,0
"now you have the gall to post this quote while you, corey booker, actively oppress your constituents and fellow americans who are struggling to afford their lifesaving prescription medications, all so you can earn an extra $300,000 + in ""campaign funding"".",0,0
happy holidays from progressive pennsylvanians.,0,0
"don't know whether to hit ""love"" because miss warren's words are so truthful, or ""sad"" because i can't believe our country has come to this.",0,0
the police defend you from the monsters of drugs and violence.,0,1
to the staff: i hope you vet some of these comments before you report them to the congresswoman.,0,0
senator murray - thank you for continuing to valiantly fight for us.,0,0
time to invoke the 25th amendment and declare dt unfit to execute the duties of the president of the united states.,0,0
"as for helping mn residents, she does not even respond after 28 contacts, but that's what i would expect from a party stooge.",0,0
would you please go tell patty murray that she just betrayed her constituents in favor of licking the boeing boots and we will not forget!,0,0
please senator joe donnelly contact me,0,0
many thanks amy!,0,0
"wooow, drumpf in office and protected by the russian, kkk, and his cabinet.",0,1
good luck to both of you........... go warren and obama,0,0
"when: elizabeth, when?",0,0
"cory, your challenges aren't going to be to reignite hope in us adults... but in these young adults.",0,0
there future filled with mass hunger and wide spread poverty.,0,0
give 'em hell louise!,0,1
show me one criminal who didn't go forward raping or beating a woman because of the passing of this bill.,0,1
"happy mother's day, indeed.",0,0
thanks debbie same to you and yours.,0,0
please stop with the dem vs repub comments.,0,0
i've liked you from the beginning amy because you're such a hard worker!,0,0
"it's about hatred and contempt for women and their bodies, sadly.",0,0
"senator warren, you are losing clout.",0,0
elizabeth warren and obama - both 'beauties'...!!!!!!!!!,0,0
what the hell is wrong with you democrats in washington?,0,0
maybe hillary could do better.,0,0
better yet warren sanders: -),0,0
do you also believe that a woman should have the right to defend herself and her children?,0,0
"oh my, how did people use phones before amy came to the rescue??",0,0
"if you support someone who means it, that someone is bernie sanders!",0,0
"thank you, al franken -- we love you!!",0,0
thank you for speaking out on this issue.,0,0
thank you jim himes and the entire ct delegation.,0,0
and didn't you receive about $300 grand from the pharmaceutical industry donations?,0,1
being as thoughtful as you are is not appreciated by those who see the world in black and white.,0,0
hillary warren is what we need.,0,0
"9 / 11 is irrefutable proof that countless lives and resources have been wasted on wars of death and destruction, all as a result of an extremely inaccurate, unscientific story, when these precious lives and resources could instead be used to improve our beautiful country and planet.",0,0
al frankin alias stewart smalley.,0,1
thanks howard,0,0
we are watching developments in wisconsin closely,0,0
elizabeth warren for president and corey booker for vp the 2020 dream team!,0,0
here in ohio its super humid.,0,0
end this senseless drug war against pot smokers.,0,0
for democratic congressmen to make such a protest is the very definition of immaturity.,0,1
"but you are too stupid to know the real problem, mr. van hollen.",0,0
kamla i recently ran to be sd mayor i reached out to you no response we women need to support each other!,0,0
thank you for your past service and your service ahead.,0,0
"she is actually in mn doing something, not in dc taking bribes",0,1
"for obama, warren and dems in general, it; s arrogance, straw-man attacks and placating those who harm us.",0,0
"http: / / www.westernjournalism.com / obamacare-death-panels-illegally-withholding-treatment / read this article, please, for you own family's sake.",0,1
this lady is pathetic,0,1
jeremy munson turned growing hops into minnesota hops company!,0,0
"sorry amy, i just do not see the benefit.",0,0
"it is women like you patty, that give me hope.",0,0
"amy, you're not even my senator but i love the work you do!",0,0
"why wasn't the liar cited for perjury by my attorney, john t. ambrosio, who currently practices in montclair, nj?",0,0
"many years ago, i created a unique self-defense course for females which taught to more than, 10,000 women & girls in the us & mexico.",0,0
it's unsafe and a financial drain we can not afford.,0,1
"i do not support clinton, as i feel that she has accountability issues, and do not feel that sanders is the 100% best choice either, but trump scares the hell out of me!",0,1
businesses have a bottom line but greed always seems to blur those lines.,0,0
paper tiger brown.,0,1
"wow, the greedy crooks on wall street including corsine went wild making ""investments and trades"" with other people's money - never their own personal millions.",0,0
how can we properly educate our future workers here in michigan if our universities and community colleges are woefully behind the technological times?,0,0
thank you u.s. senator elizabeth warren for speaking up!,0,0
"the state legislature already removed oregon's ""easy access to guns"" under the pretense it would make us more safe, it didn't work.",0,1
it is difficult to maintain a positive when one lives blue in a red state (nebraska) and red country.,0,0
go back under the bridge shelly pingree you are a disappointment!,0,1
keep fighting for bikes earl!,0,0
the lawful commerce in arms act exists only to make profits for the gun industry by avoiding legal risk associated with their irresponsible sales strategy of making guns available to anyone.,0,1
"trump is scum, but sanders is only slightly better.",0,0
thank you amy for all of your hard work.,0,0
"can you give me two examples of his racism, sexism and xenophobia please?",0,0
"thank you, kirsten, for bringing honesty to the senate.",0,0
"amy, when this issue comes up, i hope you will bring up the issue of the mentally ill. no one else is and it desperately needs to be addressed.",0,0
"so am i. go, patty, go.",0,1
bernie is the only one who can defeat drumpf!,0,0
inner city blacks are enslaved by progressive policies in perpetual poverty and violence.,0,1
bernie showed us the pathway.,0,0
# bernieorbust # jillnothill,0,0
still way better than hillary!,0,1
i would never vote for elizabeth warren!,0,0
"clinton's lifetime rating from the american conservative union (based on senate votes) is 8.13%, similar to that of senator bernie sanders (i-vt) and senator elizabeth warren.",0,0
its time for patty and family to rest and have some peace,0,0
open an investigation to the dnc staffer killed at 430 am and you will find your source of all the criminal wrong doings of the clinton machine,0,1
sen. klobuchar works for the good of all..,0,0
but for now we are all winners while minnesota is closed,0,0
please please run for pres in 2020.,0,0
(5) pami – protection and advocacy protect against abuse and neglect fight for right to treatment for the 4% in your community with the most severe brain diseases.,0,0
get those guns and send their ass back!,0,1
"thanks for serving our country, tammy.",0,0
"what do other industrialized societies do about guns, gun control, the mentally ill and young males who have no sense of belonging?",0,0
thank you for working so hard on behalf of the people of washington state.,0,0
how dare we as a country deny the man in that line another resource for getting his prescriptions filled out of some bizarre notion that countries like canada are letting their citizens drop dead from unsafe medications.,0,0
"thank you, senator gillibrand!!!!!",0,0
"please continue to stand firm, senator brown.",0,0
i never hear her say anything positive about democrats or clinton.,0,0
thank you senator al!,0,0
my sympathies to the cuomo family.,0,0
the thought of these major corporations having direct contact with our policy creation is terrifying.,0,0
"thank you, senator warren!!!!!",0,0
we will fight alongside russia bullying and hated throughout the world: (,0,1
thank you sherrod brown.,0,0
shame on attending the inauguration!,0,0
"it really is hard to screw boston up... mit startups, investment houses, medical centers, waterfront, classic architecture, humongous tax base........ menino did fine... just stayed around 10 years too long.",0,0
"sorry the drug companies own booker, casey and menendez",0,1
"~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ""one of the guns the shooter used was an ak-47-type assault weapon that was banned in 1994. the national rifle association saw to it that the ban expired in 2004. the nra is the best friend a killer's instinct ever had.",0,0
"if you should have learned anything from bernie's movement, it's that we're not motivated by fear, but by the possibility that together we can be, as you said, ""a better people.""",0,0
i am grateful for your strength and determination.,0,0
"then, if you don't like the electoral college get your buddies in congress to get rid of it.",0,1
maybe the supreme court will get the picture and know that racism is alive and well.,0,0
"stay strong kirsten and thank you for defending the rights of women for access to legal, safe medical care.",0,0
pharmaceutical drugs from canada are safe.,0,0
"thank madame congresswoman, no surprise here, you are the true meaning of a public servant.",0,0
you do so much for our community and we are so thankful.,0,0
the gap between the wealthy and the middle class widened greatly during that period.,0,0
"""in contrast bernie sanders will not commit to helping down ballot candidates by using his fundraising to benefit the party.""",0,0
it would promote cruel animal industrial practices and serve as a federal block to state-level humane policies.,0,1
i would support pretty much anyone that warren criticizes.,0,0
"chuck, do you need to find your safe room?",0,1
i hate to tell you this elizabeth i'm just as afraid of the rest of the racist republican party.,0,1
bullies are bullies because the people don't fight back or resist.,0,0
her history speaks for itself - she became the first... thank you california for the great leadership of ag harris.,0,0
"your vote for hillary clinton is a vote for continued subjugation, regardless of what the political prostitutes are saying in your community.",0,0
"we appreciate your vote, senator bennet!",0,0
thank you for standing up for common human decency and against bigotry,0,0
i am going to vote bernie america wake,0,0
the democratic party did this to america by stacking the deck against an honorable man u.s. senator bernie sanders.,0,0
i am so embarrassed to be a supporter of elizabeth warren,0,0
bravo senator franken!,0,0
"elizabeth, it is time to step up to the plate and endorse bernie!",0,0
you campaigning for hillary clinton after her track record is appalling to say the least.,0,0
mr. franken is there anything that you politicians can keep your grubby political hands off of?,0,0
"""they hate our freedom"" but really, chuck, if you honestly believe these unverified claims to be true, why wait?",0,1
"i agree the inauguration is about the peaceful transition of power, and under normal circumstances i would support your decision to attend.",0,0
these bastards feel entitled to profit from public resources.,0,1
trump is a clear & present danger to our democracy and world peace!,0,0
thank you chellie for protecting our right to privacy.,0,0
you betrayed sanders and we won't ever forget it.,0,0
"thank you amy for your strong, positive, effective leadership.",0,0
i remember back in the day when we were fighting for women's rights everyone said that if women were treated equally they would have to fight in the army.,0,0
i was just quoted democrat jon conyers and oh by the way thanks for bankrupting our country and handing our kids a $20 trillion debt... these are facts unlike the lies democrats like pallone and obama have been spewing.,0,1
"ms. warren, you claim to be for the ""middle class"".",0,0
".......................... a rebuttal:.... corporations as people............................. corporations are comprised of people, so are unions, universities, families.",0,0
"great, elizabeth warren, hopeful for your leadership!",0,0
thank you for the hard work jackie!,0,0
trump is way better than hillary clinton.,0,1
"please, vote for michael lapointe",0,1
i wish you would remain silent,0,0
"i don't know much about him, but from i have heard he did a very good job representing his district and mn.",0,0
so thank you amy and you followers for taking away what little life i had,0,0
"hey frank, how about you worry about getting jobs for millions of americans.",0,1
thank you for saying it elizabeth.,0,0
so abused women will be no more?,0,0
you are an amazing woman and an inspiration!,0,0
democrats blocked legislation dealing with the pigford settlement that would have attemptted to stop waste and fraud!!!,0,0
"only bernie had enough support, a landslide potential, to beat trump.",0,0
this is what we have in a democratic govenment: all coming together to achieve justice.,0,0
so you're posting an article shaming progressives as support for your position?,0,0
tester is like all agriculture (which is what drives our state) in that he won't quit until the work is done.,0,0
"i appreciate that you're going to still work for us in a bipartisan fashion, but i cannot share your congratulations for these people.",0,0
"you should have a conversation with bernie, who took busloads to montreal to get their medications.",0,0
patty murray... their basic rights protected... you can't even protect us from you or the government!,0,0
thank you for doing what you're doing senator wyden!,0,0
i am not a huge hillary fan but she is by far the safer choice.,0,0
i pray she will run for office in 2020!,0,0
in the san bernardino national forest.,0,0
all mom's as well as all women should be paid equal pay for equal work.,0,0
thanks for your service tulsi.,0,0
it's ironic how republicans criticize everything the president says but it takes the whole republican party to spin the words of drumpf,0,1
u go frank.,0,1
come on elizabeth its time you on with her..,0,0
agree with liz mason.,0,0
"but, you say it's the only place some women can get one..",0,0
i did not realize guinta is currently a member of the budget committee.,0,0
"warren is worried, and should be.",0,0
trump is a chump!,0,1
the appointment of prejudiced jurors by bush has jeopardized our democracy.,0,0
you have been somewhat of an exception senator wyden.,0,0
get a life peter!,0,1
saw a picture of steve bannon sitting at the head of the table with jared kurshner looking smug over him.,0,1
"please do something... tell this jerks, that my taxes are paying for their income and that they have a health insurance like no other american... at our e x p e n s e. thank you.",0,0
zowe se le puede pedir peras al olmo?,0,0
congresswoman chellie pingree: thank you.,0,0
"congresswoman suzanne bonamici damage, injury and other.",0,0
"either fucking fight or you and every liberal in congress should be ""tea partied"" with progressive democrats that are willing to fight.",0,1
thank you peter and thank a labor organizer.,0,0
ignore him as he has the iq of dog shit.,0,1
you have got to vote against the trump cabinet choices or i will vote you out.,0,1
"the amendment, which was proposed by sen. amy klobuchar (d-mn) and sen. bernie sanders, would have allowed the importation of drugs from canada. """,0,0
talk to senator carper who plans to vote for it!,0,0
oh wait need to outlaw mcdonalds and spoons cause they make people fat!,0,0
hillary is a saint?,0,0
"according to the daily beast, harper-mercer's account on the nearly-dead social media site included two contacts, one male and one female.",0,0
let it rip senator!,0,1
we can do better by having drugs controlled here in the usa by bringing down the prices.,0,0
outta the red and into the blue!,0,0
you were amazing and you truly embody the massachusetts spirit and attitude.,0,0
i am so proud to have you representing me!,0,0
and thank you elizabeth warren ❣,0,0
if you would have gotten behind bernie sooner and more strongly she wouldn't have stood a chance.,0,0
i heart rachel maddow.,0,0
please help president obama continue the health care reform.,0,0
waiting for a democratic response that is logical and not name calling.,0,0
"also, the loan / grant system is rife with abuses that again artificially inflate tuition costs under the guise of lowering it and pays bank and loan officials on volume written, no matter the circumstance of the borrower.",0,1
would like to start a dumb ass get out of politics local event.,0,1
and he mispronounced eugene and oregon.,0,1
now you must join senator sanders in calling for the removal of steve bannon from the security council!!!!!,0,0
"that's you, senator booker.",0,0
trump stated he would get the best talent jeff sessions is not the best.,0,1
you mean the repugs?,0,1
is there not a student loan crisis is our country?,0,0
"congratulations, illinois.",0,0
how about you listen to your constituency and get behind bernie sanders?,0,0
i am proud that you represent minnesota!,0,0
"also, get rid of the electoral college.",0,0
go tammy... apparently you did well because the trolls are out.,0,0
"if the astronomical murder rate in the nation's capitol, in comparison to cities where gun ownership is permitted, didn't already make that fact clear, this study out of harvard should.",0,0
thank you earl for being one of the few people in congress that i respect:) keep up the good work!,0,0
november 8 is what it's all about vote blue,0,0
i'm so proud of these democrats!,0,0
"thank you, debbie for all you do for your constituents in michigan!",0,0
it's not being for the banks or against the banks.,0,0
you made my mlk day.,0,0
"so happy to stand with you, congressman rick larsen... thanks for not standing for this move to put 20 million americans at risk of no health insurance.",0,0
bravo carol shea porter!,0,0
elizabeth: you are establishment and nervous that politicians will be exposed.,0,0
so when are you going to endorse bernie?,0,0
real vikings fans will always be back.,0,1
"rioting doesn't get you answers, it just creates more problems!",0,1
"'as a veteran, i do not think that your organizers should be bringing fake ""hand made"" veterans for guinta signs to rallies and then just handing them out randomly.",0,1
- from ingrid (shirley ma democratic town committee),0,0
can you please mention gun control?,0,0
"this ""neighbor"" from ct says ""kudos to you""!!",0,0
"i have tons of respect for senator warren but her words are not lining up with her actions, or inaction if you prefer.",0,0
how's that female led misogyny wrapped as corruption treating you?,0,0
"may we tip towards justice, peace, unity, inclusion, and equality!",0,0
"thanks amy, we appreciate your efforts.",0,0
and how about an intervention by skilled psychiatrists in narcissistic personality disorder for crying out loud!,0,0
but my 90 yr old mother insists 2017 is the vikings year to win the super bowl.,0,0
another fine example of the democratic war on women.,0,0
this is making cry in kinkos as i wait for my son to finish a project.,0,0
"this is a lot of crap, mr. booker.",0,1
timothy mcveigh didn't need any rifles to kill people on a mass scale.,0,0
"@ trey, al supported both.",0,0
"it is just like in a schoolyard; a girl wrestled a big bully, and the bully (fearing defeat) bites the girl.",0,0
trump is what we need in the white house.,0,1
"cory, you're an asshole.",0,1
"elizabeth warren won't be proud of that part of the obama administration, will she?",0,0
"mrs klobuchar, thank you for all you do.",0,0
"in theory the obama people have done that vetting, but shaheen is way too experienced to assume that.",0,0
do you believe millions of men and women would've voted for him if these accusations were true?,0,0
i am sick od a democratic party whose only goal is to protect bankers and wall street interests,0,1
"jenni brown, good point.",0,0
"the united nations resulution on gun control was voted on and i noticed that you, amy k., and al frankin voted for gun control in the u.s. i do not want a foreign country telling me i can not own guns.",0,1
"furthermore, lets get the government running by getting the cabinet through.",0,1
"and we glorify violence with our movies, our hatred, our greed, and our societal values.",0,0
he's sorely missed.,0,0
"carolyn maloney my political mom n hillary clinton my mentor n chief, leadership that simply saves lives...... alex sanchez finance committee hillary victory fund ny # unitedwestand",0,0
thanks amy you are a day brightener!,0,0
